head,exact_importance_40,estimated_importance_40,absolute_error_40
L12H19,0.004391860961914062,0.0036149007559288294,0.0007769602059852329
L12H20,-0.00012340545654296876,-0.0020173468365101144,0.0018939413799671455
L12H21,-0.012802886962890624,-0.012489856942556799,0.0003130300203338255
L12H22,-0.005906295776367187,-0.005182331913965754,0.0007239638624014335
L12H23,0.007028722763061523,0.008155429130420088,0.0011267063673585653
L12H24,-0.004817295074462891,-0.0057872714241966605,0.0009699763497337697
L12H25,-0.00070343017578125,-0.000985320471227169,0.00028189029544591906
L12H26,-0.021100616455078124,-0.022687717771623282,0.0015871013165451586
L12H27,0.0029376983642578126,-0.0007533783733379096,0.003691076737595722
L12H28,-0.0012798309326171875,-0.0017451122213969939,0.0004652812887798064
L12H29,0.005953025817871094,0.006646375340642408,0.0006933495227713143
L12H30,-0.00034074783325195314,0.0003326303296489641,0.0006733781629009172
L12H31,0.0025472640991210938,0.002717060735449195,0.00016979663632810116
L13H0,0.004544258117675781,0.0002822447335347533,0.004262013384141028
L13H1,-0.0008211135864257812,7.32143351342529e-05,0.0008943279215600341
L13H2,0.001708984375,0.0010142976767383515,0.0006946866982616485
L13H3,0.013831901550292968,0.013138311239890755,0.0006935903104022135
L13H4,0.001749420166015625,0.0016740365055738949,7.538366044173021e-05
L13H5,-0.059765625,-0.05942137606907636,0.0003442489309236421
L13H6,-0.01640777587890625,-0.014901267387904227,0.0015065084910020222
L13H7,-0.01620903015136719,-0.015422998741269112,0.0007860314100980766
L13H8,-0.004629707336425782,-0.004266483441460878,0.0003632238949649036
L13H9,-0.0005887985229492187,0.0006212089210748672,0.001210007444024086
L13H10,-0.8156453132629394,-0.9857797567732632,0.1701344435103238
L13H11,-0.0030208587646484374,-0.008550978561106603,0.005530119796458165
L13H12,-0.012298583984375,-0.009928659722208976,0.002369924262166024
L13H13,-0.01308298110961914,-0.014067101059481502,0.000984119949862361
L13H14,-0.006804752349853516,-0.007529328780947253,0.0007245764310937373
L13H15,0.00010700225830078125,-0.0005514803167898207,0.000658482575090602
L13H16,0.004280281066894531,0.004410478912177496,0.00013019784528296458
L13H17,-0.008979701995849609,-0.009772406553383916,0.0007927045575343069
L13H18,0.3872974395751953,0.4068435441236943,0.019546104548498977
L13H19,0.016261863708496093,0.01641435017227195,0.00015248646377585828
L13H20,0.013879013061523438,0.015038704354083166,0.0011596912925597273
L13H21,-0.0036401748657226562,-0.002769212453858927,0.0008709624118637292
L13H22,0.0014499664306640626,0.003651507472386584,0.0022015410417225213
L13H23,0.05133037567138672,0.05138177026528865,5.139459390193085e-05
L13H24,-0.008738327026367187,-0.0055534300045110285,0.0031848970218561583
L13H25,0.00528717041015625,0.004090346017619595,0.001196824392536655
L13H26,0.08856277465820313,0.08642290805000812,0.0021398666081950124
L13H27,-0.002974128723144531,-0.002573206802480854,0.00040092192066367707
L13H28,0.009708976745605469,0.010015887534245848,0.0003069107886403792
L13H29,0.0013993263244628906,0.0008420250640483573,0.0005573012604145333
L13H30,0.0009002685546875,0.0033849004947114738,0.0024846319400239738
L13H31,0.0009283065795898437,0.00030523446621373297,0.0006230721133761107
L14H0,0.0016313552856445312,0.0010808727005496622,0.000550482585094869
L14H1,0.0032482147216796875,0.0025046606082469226,0.0007435541134327649
L14H2,0.003330039978027344,0.001609586284030229,0.001720453693997115
L14H3,0.0038572311401367187,0.004949033248703927,0.001091802108567208
L14H4,-0.0058990478515625,-0.006776266428641975,0.0008772185770794744
L14H5,0.050980567932128906,0.04853578615002334,0.002444781782105568
L14H6,0.01558094024658203,0.014575121844245587,0.001005818402336444
L14H7,0.01832103729248047,0.01730197067372501,0.001019066618755459
L14H8,-0.01002044677734375,-0.013969525834545493,0.003949079057201743
L14H9,-0.0034862518310546874,-0.003445120534161106,4.1131296893581575e-05
L14H10,-0.005430841445922851,-0.01237297163461335,0.0069421301886904985
L14H11,-0.002886390686035156,-0.0036365903331898155,0.0007501996471546593
L14H12,0.25070819854736326,0.2027062177658081,0.048001980781555154
L14H13,0.012403488159179688,0.010592989693395793,0.0018104984657838948
L14H14,0.1343526840209961,0.10066184392198921,0.033690840099006886
L14H15,0.020797920227050782,0.01957298325141892,0.0012249369756318629
L14H16,0.12180099487304688,0.051827544905245305,0.06997344996780158
L14H17,0.00048618316650390626,-0.0017008028211421334,0.00218698598764604
L14H18,0.1431717574596405,0.13820064174942673,0.004971115710213775
L14H19,-0.00047245025634765623,-0.0025196099246386438,0.0020471596682909874
L14H20,-0.0021558284759521486,-0.003052232222398743,0.0008964037464465942
L14H21,-0.042954444885253906,-0.042971479991683735,1.7035106429828806e-05
L14H22,0.01061840057373047,0.006083705788478255,0.0045346947852522145
L14H23,-0.20261282920837403,-0.2315474770963192,0.02893464788794517
L14H24,0.03649444580078125,0.03634736981475726,0.00014707598602398814
L14H25,-0.01942892074584961,-0.033732412522658704,0.014303491776809094
L14H26,0.40526065826416013,0.40972403101623056,0.004463372752070427
L14H27,-0.07892341613769531,-0.07999041359871625,0.0010669974610209437
L14H28,0.004258441925048828,-0.0007402865332551301,0.004998728458303958
L14H29,-0.006473922729492187,-0.009352112305350602,0.0028781895758584145
L14H30,0.10732097625732422,0.09345089246053248,0.013870083796791735
L14H31,-0.08165721893310547,-0.07975460411980748,0.0019026148132979953
L15H0,0.0052623748779296875,0.0019898528698831797,0.003272522008046508
L15H1,0.005181694030761718,0.004110123944701627,0.0010715700860600913
L15H2,0.014857101440429687,0.0033288885839283465,0.01152821285650134
L15H3,-0.11119871139526367,-0.11297816676087677,0.0017794553656130946
L15H4,-0.01248016357421875,-0.012948972720187158,0.0004688091459684081
L15H5,0.034071159362792966,0.03283800068311393,0.0012331586796790334
L15H6,-0.0008296966552734375,-0.0009920833632349967,0.0001623867079615592
L15H7,-0.0007511138916015625,-0.0017585301291546784,0.0010074162375531158
L15H8,0.02219047546386719,0.016292450367473066,0.005898025096394123
L15H9,0.002286529541015625,0.003460577297664713,0.0011740477566490881
L15H10,0.002605628967285156,0.00041848240653052926,0.002187146560754627
L15H11,-0.004895853996276856,-0.006188463536091149,0.0012926095398142932
L15H12,0.0003879547119140625,0.0004249712510500103,3.701653913594781e-05
L15H13,0.004109382629394531,0.0030502173001877965,0.0010591653292067347
L15H14,-0.008383750915527344,-0.00909563199384138,0.0007118810783140368
L15H15,0.00503387451171875,0.004169594059931114,0.0008642804517876353
L15H16,0.005753326416015625,0.0001855701906606555,0.00556775622535497
L15H17,0.0016368865966796876,0.0009480070963036269,0.0006888795003760607
L15H18,0.034339070320129395,0.021011838590493426,0.013327231729635968
L15H19,0.02007904052734375,0.01787244618171826,0.0022065943456254927
L15H20,0.06860332489013672,0.06709456583485007,0.0015087590552866487
L15H21,-0.13745555877685547,-0.14886260471539572,0.01140704593854025
L15H22,0.002467441558837891,0.0019476448243949563,0.0005197967344429345
L15H23,0.22825298309326172,0.21421793833142147,0.014035044761840254
L15H24,-0.003081512451171875,-0.004084721894469112,0.0010032094432972372
L15H25,0.6612307786941528,0.6447599666193128,0.016470812074840024
L15H26,-0.000139617919921875,-0.0003574455098714679,0.00021782758994959292
L15H27,0.010307693481445312,0.010606593286502175,0.0002988998050568632
L15H28,0.01098775863647461,0.006752214161679149,0.004235544474795461
L15H29,0.005626106262207031,0.005406114389188588,0.00021999187301844324
L15H30,0.042011070251464847,0.040560282114893195,0.0014507881365716513
L15H31,0.0013486862182617188,0.000949651311384514,0.0003990349068772048
L16H0,-0.014306640625,-0.017058844119310378,0.0027522034943103773
L16H1,0.8772293090820312,0.8389174645300954,0.038311844551935814
L16H2,0.009399223327636718,0.008427445450797677,0.0009717778768390407
L16H3,0.005686330795288086,0.003724152664653957,0.001962178130634129
L16H4,0.015938568115234374,0.013589693192625419,0.0023488749226089553
L16H5,0.0007781982421875,-0.0001215434807818383,0.0008997417229693383
L16H6,-0.09733467102050782,-0.0981593050295487,0.0008246340090408838
L16H7,0.006726741790771484,0.006759566007531248,3.282421675976366e-05
L16H8,-0.24492216110229492,-0.2675690135452896,0.02264685244299469
L16H9,-0.0005535125732421875,-0.0003309897831059061,0.0002225227901362814
L16H10,-0.00195465087890625,-0.0019106966588879003,4.395422001834959e-05
L16H11,-0.001544952392578125,-0.0043324977857992055,0.0027875453932210805
L16H12,0.0021450042724609373,0.0007402718387311324,0.0014047324337298048
L16H13,-0.0026371002197265623,-0.002574533052393235,6.256716733332723e-05
L16H14,-0.00045566558837890626,-0.0004513579755439423,4.30761283496398e-06
L16H15,-0.006185722351074219,-0.013969978829845787,0.007784256478771568
L16H16,0.019186019897460938,0.01829779742984101,0.0008882224676199264
L16H17,0.0019208908081054688,0.0013896778764319606,0.0005312129316735082
L16H18,0.0036447525024414064,0.003989053712575697,0.00034430121013429016
L16H19,0.038205718994140624,0.0352178817964159,0.0029878371977247256
L16H20,0.00048274993896484374,0.00013127420388627797,0.0003514757350785658
L16H21,0.9031507492065429,0.6864117383956909,0.216739010810852
L16H22,0.002182769775390625,0.002275700640166178,9.2930864775553e-05
L16H23,0.013835763931274414,0.011286811134777964,0.0025489527964964506
L16H24,-0.07189035415649414,-0.07813203018158674,0.006241676025092596
L16H25,0.011036872863769531,0.010388507854077033,0.0006483650096924982
L16H26,0.0032827377319335936,0.0031032785977004097,0.0001794591342331839
L16H27,0.041135406494140624,0.03970802733674646,0.0014273791573941666
L16H28,0.004149055480957032,0.004358211578801274,0.00020915609784424253
L16H29,0.0015954017639160157,0.0017765340220648796,0.0001811322581488639
L16H30,0.004693412780761718,0.004876091712503694,0.0001826789317419756
L16H31,-0.17643308639526367,-0.180967508838512,0.004534422443248337
L17H0,-0.0004810333251953125,-0.0010282386851031334,0.0005472053599078209
L17H1,5.741884040832519,3.4997904315590858,2.2420936092734336
L17H2,-0.0018960952758789063,-0.001139525584585499,0.0007565696912934072
L17H3,-0.524808692932129,-0.5103759813588112,0.014432711573317714
L17H4,0.0018072128295898438,0.0013703039971005638,0.00043690883248927994
L17H5,-0.007547855377197266,-0.009829314588569105,0.0022814592113718397
L17H6,0.020965003967285158,0.02092665566597134,3.8348301313818195e-05
L17H7,-0.007515525817871094,-0.007934604672482238,0.0004190788546111438
L17H8,0.00871448516845703,0.008196643769042566,0.0005178413994144648
L17H9,-0.002445220947265625,-0.0021759695795481094,0.0002692513677175156
L17H10,-0.0035512566566467283,-0.003528226737398654,2.3029919248074293e-05
L17H11,0.020743179321289062,0.02046158195589669,0.0002815973653923706
L17H12,0.014876365661621094,0.014031927450560033,0.0008444382110610604
L17H13,0.006373786926269531,0.006244252395117655,0.00012953453115187568
L17H14,-0.002233123779296875,-0.002762481983518228,0.0005293582042213531
L17H15,0.0017345428466796875,0.0014907373464666308,0.00024380550021305667
L17H16,0.000238037109375,0.00016274401132250206,7.529309805249794e-05
L17H17,0.5068926811218262,0.5035499782301486,0.003342702891677596
L17H18,-0.013887500762939453,-0.015006467490456999,0.0011189667275175452
L17H19,0.007430744171142578,0.009759122249670326,0.0023283780785277484
L17H20,0.003765869140625,0.0027829088023281654,0.0009829603382968347
L17H21,-0.002822685241699219,-0.0018513128627091647,0.0009713723789900543
L17H22,0.018204307556152342,0.018079897382995112,0.00012441017315723002
L17H23,-0.00352630615234375,-0.0026288920664228497,0.0008974140859209002
L17H24,0.4964737892150879,0.49063721045386044,0.005836578761227451
L17H25,-0.0006343841552734375,-0.0013123007403919474,0.0006779165851185098
L17H26,0.20211963653564452,0.19935525748878719,0.002764379046857335
L17H27,0.006258583068847657,0.004926279676146806,0.001332303392700851
L17H28,-0.18630619049072267,-0.18222333225421608,0.004082858236506587
L17H29,0.03105010986328125,0.028885639901272953,0.002164469962008298
L17H30,0.0012601852416992188,0.0015546072914730757,0.0002944220497738568
L17H31,-0.0024675369262695313,-0.005028032202972099,0.002560495276702568
L18H0,-0.000231170654296875,-0.0002499502414138988,1.877958711702377e-05
L18H1,-0.1842866897583008,-0.17479361072182656,0.009493079036474228
L18H2,-0.0018484115600585938,-0.0014850669496809133,0.0003633446103776805
L18H3,-0.0006120681762695312,-0.0018256744515383616,0.0012136062752688304
L18H4,-0.00035114288330078124,-0.0003184198372764513,3.272304602432993e-05
L18H5,-0.006192302703857422,-0.0064823345805052664,0.0002900318766478442
L18H6,0.00442657470703125,0.004369985096855089,5.658961017616145e-05
L18H7,0.008198165893554687,0.004967261507408694,0.0032309043861459934
L18H8,-0.00041522979736328123,-0.00014818449344602413,0.00026704530391725707
L18H9,-0.006169509887695312,0.0016425447043729945,0.007812054592068306
L18H10,0.2172788619995117,0.20778748756274582,0.009491374436765898
L18H11,-0.024828720092773437,-0.02461613889026921,0.00021258120250422508
L18H12,-0.0004993438720703125,-0.0005220949955401011,2.2751123469788538e-05
L18H13,0.010686492919921875,0.009961564501281828,0.0007249284186400477
L18H14,-0.002517509460449219,-0.0023346030502580106,0.0001829064101912083
L18H15,0.004854774475097657,0.003728980154846795,0.0011257943202508617
L18H16,0.001221466064453125,0.0007791629221173934,0.00044230314233573154
L18H17,-0.0001583099365234375,9.796636295504868e-05,0.00025627629947848617
L18H18,2.767562675476074,2.3692374881356955,0.3983251873403786
L18H19,3.0803802490234373,2.8010682225227357,0.27931202650070164
L18H20,-0.0001529693603515625,-1.6917432367336006e-05,0.0001360519279842265
L18H21,0.003998184204101562,0.003259393898770213,0.0007387903053313492
L18H22,0.0702291488647461,0.07482933539431542,0.004600186529569325
L18H23,-0.0021465301513671877,-0.0011777469044318423,0.0009687832469353454
L18H24,-0.6463672637939453,-0.7355282347649336,0.0891609709709883
L18H25,0.19798030853271484,0.19216313934884965,0.005817169183865184
L18H26,0.02610492706298828,0.02470693924697116,0.0013979878160171218
L18H27,0.0017681121826171875,0.002068009853246622,0.0002998976706294343
L18H28,0.0006877899169921875,0.00022232738556340336,0.00046546253142878415
L18H29,-0.0029458999633789062,-0.0021132033871253952,0.000832696576253511
L18H30,0.0002227783203125,-0.0012710750685073434,0.0014938533888198434
L18H31,-0.0017187118530273438,-0.0016493433970026672,6.936845602467656e-05
L19H0,0.005165910720825196,0.004626408268813975,0.0005395024520112209
L19H1,0.0006830215454101563,0.0006232820087461732,5.973953666398306e-05
L19H2,0.00017642974853515625,0.0003616295492975041,0.00018519980076234786
L19H3,0.00015106201171875,-8.55375692481175e-06,0.00015961576864356175
L19H4,-0.0005077362060546875,-0.00020746914742630906,0.0003002670586283784
L19H5,0.0015369415283203124,0.0005055491274106316,0.0010313924009096808
L19H6,9.307861328125e-05,0.0003192360483808443,0.0002261574350995943
L19H7,-0.0017855167388916016,-0.0024993944505695255,0.000713877711677924
L19H8,-0.005452919006347656,-0.0037698334141168743,0.0016830855922307822
L19H9,0.011867332458496093,0.010649974836269394,0.0012173576222266995
L19H10,-2.288818359375e-06,-0.00021519719884963707,0.00021290838049026206
L19H11,-0.014130258560180664,-0.006493938530911692,0.007636320029268972
L19H12,-0.0007548332214355469,-0.0013399414972809609,0.000585108275845414
L19H13,-0.00010471343994140625,-0.0009317961637862026,0.0008270827238447964
L19H14,-0.000498199462890625,-0.0002222187915322138,0.0002759806713584112
L19H15,-0.002596473693847656,-0.0023081472623744047,0.00028832643147325143
L19H16,-0.8508807420730591,-0.856014447286725,0.005133705213665962
L19H17,0.000685882568359375,-0.00020976445011910982,0.0008956470184784849
L19H18,0.1339043617248535,0.12107354535255581,0.012830816372297701
L19H19,0.0018213272094726562,0.0007098617585143075,0.0011114654509583486
L19H20,-0.0015830039978027345,-0.0028896638948936017,0.0013066598970908672
L19H21,0.0009897232055664062,-0.0013480218418408184,0.0023377450474072244
L19H22,0.48919200897216797,0.47550521083176134,0.01368679814040663
L19H23,-0.01785588264465332,-0.018086663231952117,0.00023078058729879627
L19H24,0.00045452117919921877,0.0007031957866274752,0.0002486746074282564
L19H25,0.001986122131347656,0.0012474146795284468,0.0007387074518192093
L19H26,-0.0006174087524414062,6.247515884751919e-05,0.0006798839112889254
L19H27,-0.000555419921875,-0.00079083325836109,0.00023541333648609004
L19H28,4.8828125e-05,-7.660002629563678e-05,0.0001254281512956368
L19H29,0.020900535583496093,0.020640346844447776,0.0002601887390483171
L19H30,-0.09876737594604493,-0.09755176804028451,0.0012156079057604186
L19H31,0.000472259521484375,-0.000291607638791902,0.000763867160276277
L20H0,-0.0016641616821289062,-0.0012660780776059255,0.00039808360452298075
L20H1,-1.4342435836791991,-1.5629022728651762,0.12865868918597712
L20H2,-0.00097198486328125,-0.0008961042214650661,7.588064181618392e-05
L20H3,0.00122833251953125,0.000832993839867413,0.000395338679663837
L20H4,0.001788330078125,0.002248575008707121,0.00046024493058212097
L20H5,-0.000738525390625,-0.0007016568411927438,3.6868549432256216e-05
L20H6,-0.00012683868408203125,-0.00026136086526094,0.00013452218117890877
L20H7,-0.07729547023773194,-0.0586614633910358,0.01863400684669614
L20H8,-0.001062631607055664,0.0008879943517968059,0.00195062595885247
L20H9,7.457733154296875e-05,0.0005946663630311377,0.0005200890314881689
L20H10,0.00075531005859375,0.0002126555409631692,0.0005426545176305808
L20H11,0.00012226104736328124,0.00032087069666886237,0.00019860964930558113
L20H12,0.002838611602783203,0.002361062722047791,0.00047754888073541207
L20H13,0.004026222229003906,0.0034987460137926975,0.0005274762152112089
L20H14,0.013936424255371093,0.01348720237147063,0.0004492218839004629
L20H15,0.07177791595458985,0.06004421068355441,0.011733705271035441
L20H16,-0.0010419845581054687,-0.0013287076872074977,0.000286723129102029
L20H17,-0.0004772186279296875,-0.00033847646554932,0.00013874216238036747
L20H18,0.021002960205078126,0.020547777909087017,0.0004551822959911085
L20H19,0.00047893524169921874,0.0009582805680111051,0.00047934532631188636
L20H20,-0.0031831741333007814,-0.0010915764491073788,0.0020915976841934026
L20H21,-0.0005666732788085938,1.5368309686891734e-05,0.0005820415884954856
L20H22,-0.0027177810668945314,-0.0021791267296066507,0.0005386543372878807
L20H23,0.024416542053222655,0.022931763442466037,0.001484778610756618
L20H24,0.1076242446899414,0.10457676840014755,0.003047476289793849
L20H25,0.0005496978759765625,0.0007236252713482827,0.00017392739537172022
L20H26,0.00024662017822265627,1.783810439519584e-05,0.00022878207382746044
L20H27,-7.648468017578125e-05,0.00029194540693424644,0.0003684300871100277
L20H28,0.0005792617797851562,0.0004239842779497849,0.00015527750183537132
L20H29,-0.0006105422973632813,-0.0004816513905097963,0.00012889090685348499
L20H30,0.0007671356201171875,0.001077637974958634,0.0003105023548414465
L20H31,-0.13474102020263673,-0.13677988005802036,0.002038859855383629
L21H0,-0.000516510009765625,-0.000744088531791931,0.00022757852202630595
L21H1,0.001541900634765625,0.0010450775473145768,0.0004968230874510481
L21H2,-0.0002956390380859375,0.0007008628745097667,0.0009965019125957042
L21H3,0.0010944366455078124,0.0008909458345442544,0.000203490810963558
L21H4,0.001862812042236328,0.0012735477386740968,0.0005892643035622313
L21H5,0.0007238388061523438,0.00024940836156019943,0.0004744304445921443
L21H6,0.7522012710571289,0.6977119836956263,0.0544892873615026
L21H7,0.00041866302490234375,0.0005279505885482649,0.00010928756364592118
L21H8,0.03364696502685547,0.032384600170189515,0.0012623648566659554
L21H9,-6.427764892578126e-05,-0.0004867942945566028,0.00042251664563082154
L21H10,0.10916423797607422,0.10810300449375063,0.0010612334823235925
L21H11,-0.00031223297119140623,-1.5746137432870454e-05,0.0002964868337585358
L21H12,0.0032457351684570313,0.0029320770991034806,0.00031365806935355076
L21H13,-0.0005315780639648437,0.00021033692246419378,0.0007419149864290375
L21H14,0.0026544570922851563,0.002514507621526718,0.0001399494707584382
L21H15,-0.0005929946899414062,-0.0005809193127788604,1.2075377162545833e-05
L21H16,-0.0026165008544921874,-0.0031477963799261487,0.0005312955254339613
L21H17,-0.001625823974609375,-0.002965218473400455,0.00133939449879108
L21H18,1.8497880935668944,1.6045500181615353,0.24523807540535913
L21H19,0.0005483627319335938,0.00022362614909070543,0.0003247365828428883
L21H20,-0.002548027038574219,-0.0022517816440085882,0.0002962453945656307
L21H21,0.00796051025390625,0.007401225034845993,0.0005592852190602574
L21H22,0.00032196044921875,-0.0005313147354172543,0.0008532751846360043
L21H23,0.6337644577026367,0.6259385824203492,0.007825875282287509
L21H24,0.01803116798400879,0.016604627261403947,0.001426540722604841
L21H25,0.05524449348449707,0.0522380824200809,0.0030064110644161743
L21H26,0.000435638427734375,-0.00021567064395640046,0.0006513090716907755
L21H27,0.06289796829223633,0.053749607631471005,0.009148360660765326
L21H28,-0.010789847373962403,-0.00404407006863039,0.006745777305332013
L21H29,-0.00011472702026367187,-0.0007247020199429244,0.0006099749996792526
L21H30,0.000102996826171875,0.0006173549176310189,0.0005143580914591439
L21H31,-0.0018655776977539063,-0.001627857453422621,0.00023772024433128531
L22H0,0.0005907058715820312,0.00037209305010037496,0.00021861282148165627
L22H1,0.0005884170532226562,0.0003811756887444062,0.00020724136447825003
L22H2,-0.000853729248046875,-0.0006255039021198172,0.0002282253459270578
L22H3,0.0012073516845703125,0.0018041414412437006,0.0005967897566733881
L22H4,-0.001923370361328125,-0.0021983782848110423,0.0002750079234829174
L22H5,1.0682638168334961,1.0392309937626123,0.02903282307088384
L22H6,2.13623046875e-05,-0.0002563354173616972,0.00027769772204919716
L22H7,-0.004209709167480469,-0.004017637090873905,0.0001920720766065637
L22H8,-0.0005491256713867187,4.869789991062135e-05,0.0005978235712973401
L22H9,0.0008548736572265625,0.0013931269029853865,0.000538253245758824
L22H10,-0.008484172821044921,-0.00786371725553181,0.000620455565513111
L22H11,-0.00039730072021484377,-0.00013203533853811678,0.000265265381676727
L22H12,0.0009743690490722657,0.0012608293909579515,0.0002864603418856859
L22H13,0.000194549560546875,0.0004647489287890494,0.0002701993682421744
L22H14,-0.006554412841796875,-0.006744951213477179,0.00019053837168030423
L22H15,-1.277923583984375e-05,-9.214267993229442e-06,3.5649678466143083e-06
L22H16,0.0028959274291992187,0.0019114331546006725,0.0009844942745985462
L22H17,-0.0007520675659179688,-0.0007808206577465171,2.8753091828548306e-05
L22H18,0.004979753494262695,0.004540755040943622,0.0004389984533190727
L22H19,-0.00015888214111328124,-0.0001731506192300003,1.4268478116719047e-05
L22H20,-0.0008661270141601563,-0.0003799499034357723,0.000486177110724384
L22H21,0.005395126342773437,0.005605062522226945,0.00020993617945350759
L22H22,-0.0005842208862304688,-0.00028427870056475514,0.00029994218566571363
L22H23,0.0018815994262695312,0.0015930946392472833,0.0002885047870222479
L22H24,0.00066680908203125,0.0004424655344337225,0.00022434354759752755
L22H25,-0.00018749237060546874,0.00012143100684625097,0.00030892337745171974
L22H26,0.00896916389465332,0.00898972739232704,2.0563497673719427e-05
L22H27,0.14351882934570312,0.14449876199942083,0.0009799326537177078
L22H28,2.918243408203125e-05,0.0004207481586490758,0.0003915657245670445
L22H29,0.002600574493408203,-9.08456597244367e-05,0.0026914201531326397
L22H30,-0.008683204650878906,-0.009396141534671188,0.0007129368837922815
L22H31,0.014155864715576172,0.014013855053053702,0.0001420096625224694
L23H0,-0.0033895492553710936,-0.0029664855101145804,0.0004230637452565132
L23H1,0.011263561248779298,0.015854832122568042,0.004591270873788744
L23H2,-0.0011165618896484375,-0.001724655662837904,0.0006080937731894665
L23H3,-0.002283668518066406,-0.0052006177022121845,0.0029169491841457783
L23H4,-0.00015277862548828124,0.0001503347979451064,0.0003031134234333877
L23H5,0.0001094818115234375,-1.285640464629978e-05,0.00012233821616973727
L23H6,-0.00040750503540039064,-0.0001636073713598307,0.00024389766404055992
L23H7,-0.00025882720947265623,-0.00029115994657331613,3.23327371006599e-05
L23H8,-0.0007839202880859375,-0.0003601342465117341,0.0004237860415742034
L23H9,0.0003520965576171875,-0.00021305082154867704,0.0005651473791658645
L23H10,0.016782760620117188,0.015032616653479635,0.0017501439666375521
L23H11,-0.00091552734375,-0.00030750733931199646,0.0006080200044380035
L23H12,0.013017082214355468,0.012703388941008597,0.0003136932733468715
L23H13,0.0017782211303710937,0.0018822426340193489,0.0001040215036482552
L23H14,0.00218658447265625,0.0022345346165820955,4.795014392584536e-05
L23H15,-0.9492952346801757,-0.9441641682758928,0.005131066404282958
L23H16,-0.000249481201171875,-6.151430097816047e-05,0.00018796690019371457
L23H17,-0.0004932403564453125,-0.0003508857887936756,0.00014235456765163693
L23H18,-0.00068206787109375,-0.0004203725802653935,0.00026169529082835656
L23H19,0.0017205238342285155,0.001409827993484214,0.0003106958407443016
L23H20,-0.0020450592041015626,-0.0016255095404630992,0.0004195496636384634
L23H21,-0.012764167785644532,-0.01281998145277612,5.581366713158786e-05
L23H22,0.0003760337829589844,5.24633243912831e-05,0.0003235704585677013
L23H23,-0.0011186599731445312,-0.0009669421764556318,0.00015171779668889942
L23H24,-0.003950881958007813,-0.0039071804727427665,4.3701485265046185e-05
L23H25,0.06338729858398437,0.06328325794893316,0.00010404063505120575
L23H26,-0.0009023666381835938,-0.0006222863386938116,0.0002800802994897822
L23H27,0.000948333740234375,0.0003383771370863542,0.0006099566031480207
L23H28,0.003253936767578125,0.0031544287208816967,9.95080466964283e-05
L23H29,-0.0012393951416015624,-0.00044827095734945033,0.0007911241842521121
L23H30,0.0008165359497070313,0.0007624680009030271,5.4067948804004205e-05
L23H31,0.00568389892578125,0.005681348597863689,2.5503279175607615e-06
L24H0,-0.001218891143798828,-0.001454369368730113,0.00023547822493128487
L24H1,-0.000160980224609375,-0.00011926861334359274,4.1711611265782275e-05
L24H2,0.024503326416015624,0.04512736755423248,0.020624041138216857
L24H3,-0.0004926681518554688,-0.0007176542465458624,0.0002249860946903936
L24H4,-0.00015659332275390624,-0.00012657412480621133,3.001919794769491e-05
L24H5,-0.030791091918945312,-0.0314567506138701,0.0006656586949247874
L24H6,-0.004088783264160156,-0.003265428351005539,0.0008233549131546167
L24H7,0.014487648010253906,0.014050777581360308,0.0004368704288935984
L24H8,6.008148193359375e-05,-0.00029837503152521096,0.0003584565134588047
L24H9,0.001435089111328125,0.0005043450839366415,0.0009307440273914835
L24H10,0.1081085443496704,0.11978102886932902,0.011672484519658619
L24H11,0.00032176971435546873,0.0001803789407858858,0.00014139077356958293
L24H12,-0.0011112213134765625,-0.0006499196097138338,0.00046130170376272876
L24H13,-0.0001708984375,-6.301274788711453e-05,0.00010788568961288546
L24H14,-0.00024318695068359375,0.00021520447116927244,0.00045839142185286617
L24H15,-0.0008935928344726562,-0.0016489860223373397,0.0007553931878646835
L24H16,-0.023166656494140625,-0.022733683715341613,0.0004329727787990116
L24H17,0.03552989959716797,0.06598134962841869,0.030451450031250715
L24H18,0.0002155303955078125,0.0006572347367182374,0.00044170434121042494
L24H19,0.39023575782775877,0.38127995235845447,0.008955805469304301
L24H20,-0.0005321502685546875,5.1746066674240865e-05,0.0005838963352289284
L24H21,0.027216529846191405,0.028424420114606618,0.0012078902684152133
L24H22,-0.12133255004882812,-0.12217714032158256,0.0008445902727544363
L24H23,0.15909849405288695,0.16464619095204397,0.0055476968991570175
L24H24,0.017798423767089844,0.010797990573337302,0.007000433193752542
L24H25,1.48773193359375e-05,-0.00014823791025264654,0.00016311522958858404
L24H26,0.002662849426269531,0.002368348970412626,0.00029450045585690523
L24H27,0.0018968582153320312,0.0023262505870661697,0.0004293923717341385
L24H28,-0.0016931533813476563,-0.0007513444037613226,0.0009418089775863337
L24H29,-4.46319580078125e-05,0.00032421452269773,0.0003688464807055425
L24H30,-0.000119781494140625,2.1274448954500257e-06,0.00012190893903607503
L24H31,-0.0006677627563476563,-0.00068526716568158,1.7504409333923745e-05
L25H0,-0.006213688850402832,-0.007773743540747091,0.0015600546903442591
L25H1,-0.0010173797607421875,-0.001066973376146052,4.959361540386449e-05
L25H2,0.0011554718017578124,0.0009112312676734291,0.00024424053408438333
L25H3,-6.29425048828125e-05,7.37188591301674e-05,0.0001366613640129799
L25H4,0.00031652450561523435,-0.00505990949459374,0.005376434000208974
L25H5,-0.06781034469604492,-0.06756145827239379,0.0002488864236511318
