id,direction,family,effect,order_delta
0259de511e26cdd14804,noise,0,1.8874149322509766,2.934398651123047
0259de511e26cdd14804,noise,2,1.6850662231445312,2.2514801025390625
0259de511e26cdd14804,noise,4,6.17755126953125,4.3575439453125
0259de511e26cdd14804,noise,6,1.4556884765625,4.054443359375
0259de511e26cdd14804,noise,8,1.4432373046875,5.039794921875
0259de511e26cdd14804,noise,12,3.904388427734375,1.80157470703125
0259de511e26cdd14804,noise,14,4.01568603515625,2.2857666015625
0259de511e26cdd14804,noise,16,3.5395660400390625,1.959014892578125
0259de511e26cdd14804,noise,20,4.0707197189331055,2.878255844116211
0259de511e26cdd14804,noise,24,3.39959716796875,3.8521728515625
0259de511e26cdd14804,noise,26,2.5828857421875,1.728271484375
0259de511e26cdd14804,noise,28,4.264980316162109,1.8590621948242188
0259de511e26cdd14804,noise,30,2.437469482421875,3.29986572265625
0259de511e26cdd14804,noise,32,3.2780914306640625,3.244171142578125
0259de511e26cdd14804,noise,34,2.7155003547668457,2.3860788345336914
0259de511e26cdd14804,noise,36,4.4654541015625,2.429931640625
0259de511e26cdd14804,noise,38,3.33831787109375,2.3138427734375
0259de511e26cdd14804,noise,40,-0.14484024047851562,2.3096847534179688
0259de511e26cdd14804,noise,44,2.8985595703125,2.669677734375
0259de511e26cdd14804,noise,46,2.888336181640625,3.38128662109375
0259de511e26cdd14804,noise,48,3.16400146484375,5.1717529296875
0259de511e26cdd14804,noise,50,2.498321533203125,4.97821044921875
0259de511e26cdd14804,noise,52,2.434783935546875,3.26727294921875
0259de511e26cdd14804,noise,54,2.5523681640625,2.339111328125
0259de511e26cdd14804,noise,56,4.9507293701171875,1.087982177734375
0259de511e26cdd14804,noise,58,3.32122802734375,2.9959716796875
0259de511e26cdd14804,noise,60,3.06256103515625,5.3939208984375
0259de511e26cdd14804,noise,62,2.404266357421875,5.35736083984375
0259de511e26cdd14804,noise,64,2.78271484375,2.4560546875
0259de511e26cdd14804,noise,66,0.2738037109375,5.496337890625
0259de511e26cdd14804,noise,68,3.267822265625,5.3359375
0259de511e26cdd14804,noise,70,3.4628143310546875,2.503082275390625
0259de511e26cdd14804,noise,72,1.433837890625,3.79150390625
0259de511e26cdd14804,noise,76,3.42523193359375,1.5467529296875
0259de511e26cdd14804,noise,78,4.1751708984375,4.232177734375
0259de511e26cdd14804,noise,80,2.76513671875,4.1630859375
0259de511e26cdd14804,noise,82,2.3868408203125,5.090087890625
0259de511e26cdd14804,noise,84,2.3070220947265625,4.621368408203125
0259de511e26cdd14804,noise,86,2.09820556640625,6.4500732421875
0259de511e26cdd14804,noise,88,3.763427734375,4.370361328125
0259de511e26cdd14804,noise,90,3.2926063537597656,4.699470520019531
0259de511e26cdd14804,noise,92,2.2159423828125,3.356689453125
0259de511e26cdd14804,noise,94,2.96234130859375,3.2349853515625
0259de511e26cdd14804,noise,96,5.292106628417969,3.8171234130859375
0259de511e26cdd14804,noise,98,1.2476806640625,0.2216796875
0259de511e26cdd14804,noise,100,3.37908935546875,4.9556884765625
0259de511e26cdd14804,noise,102,2.9445114135742188,4.4358978271484375
0259de511e26cdd14804,noise,104,1.138031005859375,1.64373779296875
0259de511e26cdd14804,noise,108,3.954029083251953,4.298683166503906
0259de511e26cdd14804,noise,110,4.201416015625,3.99560546875
0259de511e26cdd14804,noise,112,3.1002273559570312,2.0075836181640625
0259de511e26cdd14804,noise,114,4.23529052734375,3.7252197265625
0259de511e26cdd14804,noise,116,3.364501953125,2.22509765625
0259de511e26cdd14804,noise,118,3.53863525390625,3.6695556640625
0259de511e26cdd14804,noise,120,3.229278564453125,0.85833740234375
0259de511e26cdd14804,noise,122,3.0808019638061523,5.029279708862305
0259de511e26cdd14804,noise,124,4.81103515625,3.42138671875
0259de511e26cdd14804,noise,126,2.8201904296875,5.2021484375
0259de511e26cdd14804,noise,128,3.652069091796875,2.21038818359375
0259de511e26cdd14804,noise,130,2.5243377685546875,2.538726806640625
0259de511e26cdd14804,noise,132,3.62646484375,4.6142578125
0259de511e26cdd14804,noise,134,2.133758544921875,4.79205322265625
0259de511e26cdd14804,noise,136,3.668212890625,3.51416015625
0259de511e26cdd14804,noise,138,-0.827239990234375,2.31671142578125
0259de511e26cdd14804,noise,140,4.076416015625,0.72998046875
0259de511e26cdd14804,noise,142,4.575225830078125,2.53619384765625
0259de511e26cdd14804,noise,148,1.6243896484375,0.746337890625
0259de511e26cdd14804,noise,150,2.394989013671875,2.73236083984375
0259de511e26cdd14804,noise,152,1.55621337890625,4.6297607421875
0259de511e26cdd14804,noise,154,1.257476806640625,3.51824951171875
