config_id,direction,family,effect,shared_prefix
426:query_sentence:head:513:V,restore,6,-0.156494140625,False
426:query_sentence:head:513:V,restore,8,-0.0347900390625,False
426:query_sentence:head:513:V,restore,12,-0.144622802734375,False
426:query_sentence:head:513:V,restore,14,-0.23284912109375,False
426:query_sentence:head:513:V,restore,16,-0.0875244140625,False
426:query_sentence:head:513:V,restore,20,-0.12139892578125,False
426:query_sentence:head:513:V,restore,24,-0.34503173828125,False
426:query_sentence:head:513:V,restore,26,-0.2923583984375,False
426:query_sentence:head:513:V,restore,28,-0.1173095703125,False
426:query_sentence:head:513:V,restore,30,-0.1561279296875,False
426:query_sentence:head:513:V,restore,32,-0.20465087890625,False
426:query_sentence:head:513:V,restore,34,-0.137451171875,False
426:query_sentence:head:513:V,restore,36,-0.16168212890625,False
426:query_sentence:head:513:V,restore,38,-0.207550048828125,False
426:query_sentence:head:513:V,restore,40,-0.098114013671875,False
426:query_sentence:head:513:V,restore,44,-0.03179931640625,False
426:query_sentence:head:513:V,restore,46,-0.03466963768005371,False
426:query_sentence:head:513:V,restore,48,-0.26287841796875,False
426:query_sentence:head:513:V,restore,50,-0.156005859375,False
426:query_sentence:head:513:V,restore,52,-0.1139068603515625,False
426:query_sentence:head:513:V,restore,54,-0.1298828125,False
426:query_sentence:head:513:V,restore,56,-0.07354736328125,False
426:query_sentence:head:513:V,restore,58,-0.0850830078125,False
426:query_sentence:head:513:V,restore,60,-0.0489501953125,False
426:query_sentence:head:513:V,restore,62,-0.5397491455078125,False
426:query_sentence:head:513:V,restore,64,-0.0974578857421875,False
426:query_sentence:head:513:V,restore,66,-0.10792350769042969,False
426:query_sentence:head:513:V,restore,68,-0.3482666015625,False
426:query_sentence:head:513:V,restore,70,-0.10284423828125,False
426:query_sentence:head:513:V,restore,72,-0.46478271484375,False
426:query_sentence:head:513:V,restore,76,-0.14910888671875,False
426:query_sentence:head:513:V,restore,78,-0.1173095703125,False
426:query_sentence:head:513:V,restore,80,-0.119476318359375,False
426:query_sentence:head:513:V,restore,82,-0.25830078125,False
426:query_sentence:head:513:V,restore,84,-0.154296875,False
426:query_sentence:head:513:V,restore,86,-0.152801513671875,False
426:query_sentence:head:513:V,restore,88,-0.2681884765625,False
426:query_sentence:head:513:V,restore,90,-0.06718301773071289,False
426:query_sentence:head:513:V,restore,92,-0.1837158203125,False
426:query_sentence:head:513:V,restore,94,-0.16827392578125,False
426:query_sentence:head:513:V,restore,96,-0.29736328125,False
426:query_sentence:head:513:V,restore,98,-0.10833740234375,False
426:query_sentence:head:513:V,restore,100,-0.162109375,False
426:query_sentence:head:513:V,restore,102,-0.126220703125,False
426:query_sentence:head:513:V,restore,104,-0.16070556640625,False
426:query_sentence:head:513:V,restore,108,-0.24119949340820312,False
426:query_sentence:head:513:V,restore,110,-0.160400390625,False
426:query_sentence:head:513:V,restore,112,-0.7037353515625,False
426:query_sentence:head:513:V,restore,114,-0.01776123046875,False
426:query_sentence:head:513:V,restore,116,-0.2670135498046875,False
426:query_sentence:head:513:V,restore,118,-0.22900390625,False
426:query_sentence:head:513:V,restore,120,-0.439697265625,False
426:query_sentence:head:513:V,restore,122,-0.222320556640625,False
426:query_sentence:head:513:V,restore,124,-0.19659423828125,False
426:query_sentence:head:513:V,restore,126,-0.1160888671875,False
426:query_sentence:head:513:V,restore,128,-0.0106201171875,False
426:query_sentence:head:513:V,restore,130,-0.09814453125,False
426:query_sentence:head:513:V,restore,132,-0.1334228515625,False
426:query_sentence:head:513:V,restore,134,-0.18776798248291016,False
426:query_sentence:head:513:V,restore,136,-0.38018798828125,False
426:query_sentence:head:513:V,restore,138,-0.2679901123046875,False
426:query_sentence:head:513:V,restore,140,-0.069793701171875,False
426:query_sentence:head:513:V,restore,142,-0.05352783203125,False
426:query_sentence:head:513:V,restore,148,-0.04549217224121094,False
426:query_sentence:head:513:V,restore,150,-0.0709228515625,False
426:query_sentence:head:513:V,restore,152,-0.091278076171875,False
426:query_sentence:head:513:V,restore,154,-0.180908203125,False
426:query_sentence:head:513:V,restore,156,-0.14697265625,False
426:query_sentence:head:513:V,restore,158,-0.0638427734375,False
426:query_sentence:head:513:V,restore,160,-0.24152374267578125,False
426:query_sentence:head:513:V,restore,162,-0.0552978515625,False
426:query_sentence:head:513:V,restore,166,-0.126800537109375,False
426:query_sentence:head:513:V,restore,168,-0.0426025390625,True
426:query_sentence:head:513:V,restore,170,-0.5045166015625,False
426:query_sentence:head:513:V,restore,172,-0.19122314453125,False
426:query_sentence:head:513:V,restore,174,0.0069580078125,True
426:query_sentence:head:513:V,restore,176,-0.10813522338867188,False
426:query_sentence:head:513:V,restore,178,-0.22003173828125,False
426:query_sentence:head:513:V,restore,180,-0.0655517578125,False
426:query_sentence:head:513:V,restore,182,0.03778076171875,False
426:query_sentence:head:513:V,restore,186,-0.513397216796875,False
426:query_sentence:head:513:V,restore,188,-0.153076171875,False
426:query_sentence:head:513:V,restore,192,-0.225128173828125,False
426:query_sentence:head:513:V,restore,194,-0.1263427734375,False
426:query_sentence:head:513:V,restore,196,-0.26171875,False
426:query_sentence:head:513:V,restore,198,-0.468017578125,False
426:query_sentence:head:547:V,noise,0,0.107208251953125,False
426:query_sentence:head:547:V,noise,2,0.1329345703125,False
426:query_sentence:head:547:V,noise,4,0.19427490234375,False
426:query_sentence:head:547:V,noise,6,0.1126708984375,False
426:query_sentence:head:547:V,noise,8,0.05078125,False
426:query_sentence:head:547:V,noise,12,0.1566162109375,False
426:query_sentence:head:547:V,noise,14,0.09246826171875,False
426:query_sentence:head:547:V,noise,16,0.0987396240234375,False
426:query_sentence:head:547:V,noise,20,0.09838390350341797,False
426:query_sentence:head:547:V,noise,24,0.298583984375,False
426:query_sentence:head:547:V,noise,26,0.1317138671875,False
426:query_sentence:head:547:V,noise,28,0.201171875,False
426:query_sentence:head:547:V,noise,30,0.100616455078125,False
426:query_sentence:head:547:V,noise,32,0.096923828125,False
426:query_sentence:head:547:V,noise,34,0.29154253005981445,False
426:query_sentence:head:547:V,noise,36,0.23722076416015625,False
426:query_sentence:head:547:V,noise,38,0.0670166015625,False
426:query_sentence:head:547:V,noise,40,0.1558685302734375,False
426:query_sentence:head:547:V,noise,44,0.044281005859375,False
426:query_sentence:head:547:V,noise,46,0.062225341796875,False
426:query_sentence:head:547:V,noise,48,0.180999755859375,False
426:query_sentence:head:547:V,noise,50,0.0726318359375,False
426:query_sentence:head:547:V,noise,52,0.049835205078125,False
426:query_sentence:head:547:V,noise,54,0.104400634765625,False
426:query_sentence:head:547:V,noise,56,0.0399932861328125,False
426:query_sentence:head:547:V,noise,58,0.07500457763671875,False
426:query_sentence:head:547:V,noise,60,0.0087432861328125,False
426:query_sentence:head:547:V,noise,62,0.121490478515625,False
426:query_sentence:head:547:V,noise,64,0.049072265625,False
426:query_sentence:head:547:V,noise,66,0.0736083984375,False
426:query_sentence:head:547:V,noise,68,0.428466796875,False
426:query_sentence:head:547:V,noise,70,0.0615234375,False
426:query_sentence:head:547:V,noise,72,0.12744140625,False
426:query_sentence:head:547:V,noise,76,0.173583984375,False
426:query_sentence:head:547:V,noise,78,0.12310791015625,False
426:query_sentence:head:547:V,noise,80,0.1583251953125,False
426:query_sentence:head:547:V,noise,82,0.10223388671875,False
426:query_sentence:head:547:V,noise,84,0.1114044189453125,False
426:query_sentence:head:547:V,noise,86,0.16314697265625,False
426:query_sentence:head:547:V,noise,88,0.2418212890625,False
426:query_sentence:head:547:V,noise,90,0.15411376953125,False
426:query_sentence:head:547:V,noise,92,0.098876953125,False
426:query_sentence:head:547:V,noise,94,0.2291259765625,False
426:query_sentence:head:547:V,noise,96,0.19983673095703125,False
426:query_sentence:head:547:V,noise,98,0.158355712890625,False
426:query_sentence:head:547:V,noise,100,0.177154541015625,False
426:query_sentence:head:547:V,noise,102,0.12673568725585938,False
426:query_sentence:head:547:V,noise,104,0.0458984375,False
426:query_sentence:head:547:V,noise,108,0.12870407104492188,False
426:query_sentence:head:547:V,noise,110,0.07421875,False
426:query_sentence:head:547:V,noise,112,0.31267547607421875,False
426:query_sentence:head:547:V,noise,114,0.0662841796875,False
426:query_sentence:head:547:V,noise,116,0.20660400390625,False
426:query_sentence:head:547:V,noise,118,0.079071044921875,False
426:query_sentence:head:547:V,noise,120,0.229583740234375,False
426:query_sentence:head:547:V,noise,122,0.10833454132080078,False
426:query_sentence:head:547:V,noise,124,0.2967529296875,False
426:query_sentence:head:547:V,noise,126,0.06378173828125,False
426:query_sentence:head:547:V,noise,128,0.0553131103515625,False
426:query_sentence:head:547:V,noise,130,0.07342529296875,False
426:query_sentence:head:547:V,noise,132,0.0885009765625,False
426:query_sentence:head:547:V,noise,134,0.1290740966796875,False
426:query_sentence:head:547:V,noise,136,0.224609375,False
426:query_sentence:head:547:V,noise,138,0.176910400390625,False
426:query_sentence:head:547:V,noise,140,0.072265625,False
426:query_sentence:head:547:V,noise,142,0.24658203125,False
426:query_sentence:head:547:V,noise,148,0.301513671875,False
426:query_sentence:head:547:V,noise,150,0.0726318359375,False
426:query_sentence:head:547:V,noise,152,0.083740234375,False
426:query_sentence:head:547:V,noise,154,0.25897216796875,False
426:query_sentence:head:547:V,noise,156,0.1772613525390625,False
426:query_sentence:head:547:V,noise,158,0.08837890625,False
426:query_sentence:head:547:V,noise,160,0.2669401168823242,False
426:query_sentence:head:547:V,noise,162,0.21533203125,False
426:query_sentence:head:547:V,noise,166,0.213653564453125,False
426:query_sentence:head:547:V,noise,168,0.03662109375,True
426:query_sentence:head:547:V,noise,170,0.2791748046875,False
426:query_sentence:head:547:V,noise,172,0.090087890625,False
426:query_sentence:head:547:V,noise,174,0.041015625,True
426:query_sentence:head:547:V,noise,176,0.1328125,False
426:query_sentence:head:547:V,noise,178,0.19878768920898438,False
426:query_sentence:head:547:V,noise,180,0.18975830078125,False
426:query_sentence:head:547:V,noise,182,0.283203125,False
426:query_sentence:head:547:V,noise,186,0.20098876953125,False
426:query_sentence:head:547:V,noise,188,0.465576171875,False
426:query_sentence:head:547:V,noise,192,0.20318603515625,False
426:query_sentence:head:547:V,noise,194,0.16033935546875,False
426:query_sentence:head:547:V,noise,196,0.203125,False
426:query_sentence:head:547:V,noise,198,0.173828125,False
426:query_sentence:head:547:V,restore,0,0.1551513671875,False
426:query_sentence:head:547:V,restore,2,0.02593994140625,False
426:query_sentence:head:547:V,restore,4,0.090850830078125,False
426:query_sentence:head:547:V,restore,6,0.066650390625,False
426:query_sentence:head:547:V,restore,8,0.08343505859375,False
426:query_sentence:head:547:V,restore,12,0.132354736328125,False
426:query_sentence:head:547:V,restore,14,0.16046142578125,False
426:query_sentence:head:547:V,restore,16,0.058135986328125,False
426:query_sentence:head:547:V,restore,20,0.08331298828125,False
426:query_sentence:head:547:V,restore,24,0.3536376953125,False
426:query_sentence:head:547:V,restore,26,0.17926025390625,False
426:query_sentence:head:547:V,restore,28,0.1732177734375,False
426:query_sentence:head:547:V,restore,30,0.13623046875,False
426:query_sentence:head:547:V,restore,32,0.1917724609375,False
426:query_sentence:head:547:V,restore,34,0.130126953125,False
426:query_sentence:head:547:V,restore,36,0.12091064453125,False
426:query_sentence:head:547:V,restore,38,0.113525390625,False
426:query_sentence:head:547:V,restore,40,0.13690185546875,False
426:query_sentence:head:547:V,restore,44,0.034820556640625,False
426:query_sentence:head:547:V,restore,46,0.03896903991699219,False
426:query_sentence:head:547:V,restore,48,0.167236328125,False
426:query_sentence:head:547:V,restore,50,0.0521240234375,False
426:query_sentence:head:547:V,restore,52,0.0514373779296875,False
426:query_sentence:head:547:V,restore,54,0.260986328125,False
426:query_sentence:head:547:V,restore,56,0.1203765869140625,False
426:query_sentence:head:547:V,restore,58,0.060546875,False
426:query_sentence:head:547:V,restore,60,0.03369140625,False
426:query_sentence:head:547:V,restore,62,0.2215728759765625,False
426:query_sentence:head:547:V,restore,64,0.056976318359375,False
426:query_sentence:head:547:V,restore,66,0.14860820770263672,False
426:query_sentence:head:547:V,restore,68,0.260009765625,False
426:query_sentence:head:547:V,restore,70,0.2047119140625,False
426:query_sentence:head:547:V,restore,72,0.1986083984375,False
426:query_sentence:head:547:V,restore,76,0.114044189453125,False
426:query_sentence:head:547:V,restore,78,0.117431640625,False
426:query_sentence:head:547:V,restore,80,0.1212158203125,False
426:query_sentence:head:547:V,restore,82,0.305908203125,False
426:query_sentence:head:547:V,restore,84,0.2288818359375,False
426:query_sentence:head:547:V,restore,86,0.12548065185546875,False
426:query_sentence:head:547:V,restore,88,0.245452880859375,False
426:query_sentence:head:547:V,restore,90,0.07250595092773438,False
426:query_sentence:head:547:V,restore,92,0.18609619140625,False
426:query_sentence:head:547:V,restore,94,0.212493896484375,False
426:query_sentence:head:547:V,restore,96,0.153564453125,False
426:query_sentence:head:547:V,restore,98,0.13299560546875,False
426:query_sentence:head:547:V,restore,100,0.09381103515625,False
426:query_sentence:head:547:V,restore,102,0.0506591796875,False
426:query_sentence:head:547:V,restore,104,0.07098388671875,False
426:query_sentence:head:547:V,restore,108,0.13901138305664062,False
426:query_sentence:head:547:V,restore,110,0.10906982421875,False
426:query_sentence:head:547:V,restore,112,0.4471435546875,False
426:query_sentence:head:547:V,restore,114,0.0084228515625,False
426:query_sentence:head:547:V,restore,116,0.14870071411132812,False
426:query_sentence:head:547:V,restore,118,0.159912109375,False
426:query_sentence:head:547:V,restore,120,0.18896484375,False
426:query_sentence:head:547:V,restore,122,0.108123779296875,False
426:query_sentence:head:547:V,restore,124,0.10272216796875,False
426:query_sentence:head:547:V,restore,126,0.090179443359375,False
426:query_sentence:head:547:V,restore,128,0.033203125,False
426:query_sentence:head:547:V,restore,130,0.076904296875,False
426:query_sentence:head:547:V,restore,132,0.1270751953125,False
426:query_sentence:head:547:V,restore,134,0.121917724609375,False
426:query_sentence:head:547:V,restore,136,0.32989501953125,False
426:query_sentence:head:547:V,restore,138,0.26790618896484375,False
426:query_sentence:head:547:V,restore,140,0.069061279296875,False
426:query_sentence:head:547:V,restore,142,0.10394287109375,False
426:query_sentence:head:547:V,restore,148,0.0514068603515625,False
426:query_sentence:head:547:V,restore,150,0.1011962890625,False
426:query_sentence:head:547:V,restore,152,0.11407470703125,False
426:query_sentence:head:547:V,restore,154,0.240966796875,False
426:query_sentence:head:547:V,restore,156,0.135986328125,False
426:query_sentence:head:547:V,restore,158,0.056640625,False
426:query_sentence:head:547:V,restore,160,0.23509979248046875,False
426:query_sentence:head:547:V,restore,162,0.06298828125,False
426:query_sentence:head:547:V,restore,166,0.1942138671875,False
426:query_sentence:head:547:V,restore,168,0.0343017578125,True
426:query_sentence:head:547:V,restore,170,0.3338623046875,False
426:query_sentence:head:547:V,restore,172,0.09747314453125,False
426:query_sentence:head:547:V,restore,174,-0.0223388671875,True
426:query_sentence:head:547:V,restore,176,0.08237075805664062,False
426:query_sentence:head:547:V,restore,178,0.1365966796875,False
426:query_sentence:head:547:V,restore,180,0.08584403991699219,False
426:query_sentence:head:547:V,restore,182,0.019287109375,False
426:query_sentence:head:547:V,restore,186,0.330780029296875,False
426:query_sentence:head:547:V,restore,188,0.138916015625,False
426:query_sentence:head:547:V,restore,192,0.1934814453125,False
426:query_sentence:head:547:V,restore,194,0.1319580078125,False
426:query_sentence:head:547:V,restore,196,0.19091796875,False
426:query_sentence:head:547:V,restore,198,0.30322265625,False
426:query_sentence:head:594:K,noise,0,-0.04046630859375,False
426:query_sentence:head:594:K,noise,2,-0.0606689453125,False
426:query_sentence:head:594:K,noise,4,-0.192138671875,False
426:query_sentence:head:594:K,noise,6,0.04827880859375,False
426:query_sentence:head:594:K,noise,8,-0.033447265625,False
426:query_sentence:head:594:K,noise,12,-0.04207611083984375,False
426:query_sentence:head:594:K,noise,14,-0.11517333984375,False
426:query_sentence:head:594:K,noise,16,-0.074005126953125,False
426:query_sentence:head:594:K,noise,20,0.03442668914794922,False
426:query_sentence:head:594:K,noise,24,-0.46600341796875,False
426:query_sentence:head:594:K,noise,26,-0.2650146484375,False
426:query_sentence:head:594:K,noise,28,-0.212646484375,False
426:query_sentence:head:594:K,noise,30,0.014404296875,False
426:query_sentence:head:594:K,noise,32,0.0347900390625,False
426:query_sentence:head:594:K,noise,34,-0.20632123947143555,False
426:query_sentence:head:594:K,noise,36,-0.1275787353515625,False
426:query_sentence:head:594:K,noise,38,-0.17535400390625,False
426:query_sentence:head:594:K,noise,40,0.06306076049804688,False
426:query_sentence:head:594:K,noise,44,0.04925537109375,False
426:query_sentence:head:594:K,noise,46,0.096405029296875,False
426:query_sentence:head:594:K,noise,48,-0.1700439453125,False
426:query_sentence:head:594:K,noise,50,0.01361083984375,False
426:query_sentence:head:594:K,noise,52,-0.022552490234375,False
426:query_sentence:head:594:K,noise,54,-0.1549072265625,False
426:query_sentence:head:594:K,noise,56,0.05401611328125,False
426:query_sentence:head:594:K,noise,58,0.05042266845703125,False
426:query_sentence:head:594:K,noise,60,0.06787109375,False
426:query_sentence:head:594:K,noise,62,-0.036956787109375,False
426:query_sentence:head:594:K,noise,64,-0.1903076171875,False
426:query_sentence:head:594:K,noise,66,-0.076904296875,False
426:query_sentence:head:594:K,noise,68,-0.1727294921875,False
426:query_sentence:head:594:K,noise,70,0.036865234375,False
426:query_sentence:head:594:K,noise,72,-0.0618896484375,False
426:query_sentence:head:594:K,noise,76,-0.24298095703125,False
426:query_sentence:head:594:K,noise,78,-0.1102294921875,False
426:query_sentence:head:594:K,noise,80,-0.25799560546875,False
426:query_sentence:head:594:K,noise,82,0.02972412109375,False
426:query_sentence:head:594:K,noise,84,-0.08226776123046875,False
426:query_sentence:head:594:K,noise,86,-0.10711669921875,False
426:query_sentence:head:594:K,noise,88,0.18560791015625,False
426:query_sentence:head:594:K,noise,90,-0.03140449523925781,False
426:query_sentence:head:594:K,noise,92,-0.1220703125,False
426:query_sentence:head:594:K,noise,94,-0.02783203125,False
426:query_sentence:head:594:K,noise,96,-0.15868186950683594,False
426:query_sentence:head:594:K,noise,98,-0.32073974609375,False
426:query_sentence:head:594:K,noise,100,-0.361083984375,False
426:query_sentence:head:594:K,noise,102,-0.17258453369140625,False
426:query_sentence:head:594:K,noise,104,-0.004364013671875,False
426:query_sentence:head:594:K,noise,108,-0.24505996704101562,False
426:query_sentence:head:594:K,noise,110,-0.110107421875,False
426:query_sentence:head:594:K,noise,112,-0.46291351318359375,False
426:query_sentence:head:594:K,noise,114,-0.12274169921875,False
426:query_sentence:head:594:K,noise,116,-0.2724609375,False
426:query_sentence:head:594:K,noise,118,-0.077789306640625,False
426:query_sentence:head:594:K,noise,120,-0.5678863525390625,False
426:query_sentence:head:594:K,noise,122,-0.14989256858825684,False
426:query_sentence:head:594:K,noise,124,-0.09747314453125,False
426:query_sentence:head:594:K,noise,126,0.149169921875,False
426:query_sentence:head:594:K,noise,128,0.1156158447265625,False
426:query_sentence:head:594:K,noise,130,0.016510009765625,False
426:query_sentence:head:594:K,noise,132,-0.0050048828125,False
426:query_sentence:head:594:K,noise,134,-0.125640869140625,False
426:query_sentence:head:594:K,noise,136,-0.103515625,False
426:query_sentence:head:594:K,noise,138,0.073974609375,False
426:query_sentence:head:594:K,noise,140,-0.09490966796875,False
426:query_sentence:head:594:K,noise,142,-0.2041015625,False
426:query_sentence:head:594:K,noise,148,-0.150634765625,False
426:query_sentence:head:594:K,noise,150,-0.102783203125,False
426:query_sentence:head:594:K,noise,152,-0.07073974609375,False
426:query_sentence:head:594:K,noise,154,-0.306640625,False
426:query_sentence:head:594:K,noise,156,0.06463623046875,False
426:query_sentence:head:594:K,noise,158,-0.1124267578125,False
426:query_sentence:head:594:K,noise,160,-0.3568277359008789,False
426:query_sentence:head:594:K,noise,162,-0.0126953125,False
426:query_sentence:head:594:K,noise,166,-0.06109619140625,False
426:query_sentence:head:594:K,noise,168,0.0283203125,True
426:query_sentence:head:594:K,noise,170,-0.13397216796875,False
426:query_sentence:head:594:K,noise,172,-0.0101318359375,False
426:query_sentence:head:594:K,noise,174,-0.005126953125,True
426:query_sentence:head:594:K,noise,176,-0.18359375,False
426:query_sentence:head:594:K,noise,178,-0.3594627380371094,False
426:query_sentence:head:594:K,noise,180,0.055694580078125,False
426:query_sentence:head:594:K,noise,182,-0.373779296875,False
426:query_sentence:head:594:K,noise,186,-0.1951904296875,False
426:query_sentence:head:594:K,noise,188,-0.33935546875,False
426:query_sentence:head:594:K,noise,192,-0.01251220703125,False
426:query_sentence:head:594:K,noise,194,-0.1904296875,False
