config_id,comparator_config_id,source,site,receiver,channel,registry_section,is_direct_comparator
local|src=L13H18|site=fact3_mother|recv=L16H1|ch=K|med=MLP13|live=none,direct_l13_primary|src=L13H18|site=fact3_mother|recv=L16H1|ch=K|med=none|live=none,L13H18,fact3_mother,L16H1,K,local,False
local|src=L13H18|site=fact3_mother|recv=L16H1|ch=K|med=MLP14|live=none,direct_l13_primary|src=L13H18|site=fact3_mother|recv=L16H1|ch=K|med=none|live=none,L13H18,fact3_mother,L16H1,K,local,False
local|src=L13H18|site=fact3_mother|recv=L16H1|ch=V|med=MLP13+MLP14|live=none,direct_l13_primary|src=L13H18|site=fact3_mother|recv=L16H1|ch=V|med=none|live=none,L13H18,fact3_mother,L16H1,V,local,False
local|src=L13H18|site=fact3_mother|recv=L16H1|ch=V|med=MLP13|live=none,direct_l13_primary|src=L13H18|site=fact3_mother|recv=L16H1|ch=V|med=none|live=none,L13H18,fact3_mother,L16H1,V,local,False
local|src=L13H18|site=fact3_mother|recv=L16H1|ch=V|med=MLP14|live=none,direct_l13_primary|src=L13H18|site=fact3_mother|recv=L16H1|ch=V|med=none|live=none,L13H18,fact3_mother,L16H1,V,local,False
local|src=L13H18|site=fact3_mother|recv=L16H21|ch=K|med=MLP13+MLP14|live=none,direct_l13_primary|src=L13H18|site=fact3_mother|recv=L16H21|ch=K|med=none|live=none,L13H18,fact3_mother,L16H21,K,local,False
local|src=L13H18|site=fact3_mother|recv=L16H21|ch=K|med=MLP13|live=none,direct_l13_primary|src=L13H18|site=fact3_mother|recv=L16H21|ch=K|med=none|live=none,L13H18,fact3_mother,L16H21,K,local,False
local|src=L13H18|site=fact3_mother|recv=L16H21|ch=K|med=MLP14|live=none,direct_l13_primary|src=L13H18|site=fact3_mother|recv=L16H21|ch=K|med=none|live=none,L13H18,fact3_mother,L16H21,K,local,False
local|src=L13H18|site=fact3_mother|recv=L16H21|ch=V|med=MLP13+MLP14|live=none,direct_l13_primary|src=L13H18|site=fact3_mother|recv=L16H21|ch=V|med=none|live=none,L13H18,fact3_mother,L16H21,V,local,False
local|src=L13H18|site=fact3_mother|recv=L16H21|ch=V|med=MLP13|live=none,direct_l13_primary|src=L13H18|site=fact3_mother|recv=L16H21|ch=V|med=none|live=none,L13H18,fact3_mother,L16H21,V,local,False
local|src=L13H18|site=fact3_mother|recv=L16H21|ch=V|med=MLP14|live=none,direct_l13_primary|src=L13H18|site=fact3_mother|recv=L16H21|ch=V|med=none|live=none,L13H18,fact3_mother,L16H21,V,local,False
local|src=L13H18|site=fact3_mother|recv=L18H18|ch=K|med=MLP13+MLP14|live=none,direct_l13_primary|src=L13H18|site=fact3_mother|recv=L18H18|ch=K|med=none|live=none,L13H18,fact3_mother,L18H18,K,local,False
