mean,mean_absolute,median,minimum,maximum,sign_fraction,above_tau_fraction,retained,classification,config_id,direction,families,no_prefix_mean,descriptive_ci_low,descriptive_ci_high,source_head,source_site,receiver_kind,receiver,channel,panel
0.31438420327861655,0.41731667250729676,0.2548828125,-0.89959716796875,1.3394241333007812,0.797752808988764,0.8202247191011236,True,coherent,434:all:single:434:,noise,89,0.3245242765580101,0.22320272159040644,0.40852963710099127,L13H18,all,single,434,,coverage
0.02239389633864499,0.02650504701592949,0.017578125,-0.0409393310546875,0.132568359375,0.8089887640449438,0.033707865168539325,False,below_rule,434:colon:single:434:,noise,89,0.022585983934073614,0.016248920660340383,0.029048490926121055,L13H18,colon,single,434,,coverage
0.3443594996848803,0.3456954152396556,0.32493019104003906,-0.04119873046875,0.879150390625,0.9662921348314607,0.8539325842696629,True,coherent,787:all:single:787:,noise,89,0.35191380840608444,0.3033036628465974,0.3866042978308174,L24H19,all,single,787,,coverage
0.34937358438298943,0.3502301232198651,0.351287841796875,-0.026641845703125,0.90673828125,0.9775280898876404,0.8426966292134831,True,coherent,787:colon:single:787:,noise,89,0.35678498772369033,0.30765504883916195,0.39248897995841636,L24H19,colon,single,787,,coverage
