id,direction,stratum,value,families,mean,mean_absolute,median,minimum,maximum,sign_fraction,above_tau_fraction,retained,classification,descriptive_ci_low,descriptive_ci_high
G1:I1:conditional:L18H18,noise,query_first,False,20,1.6524785995483398,1.6573369979858399,1.3634796142578125,-0.048583984375,5.64453125,0.95,0.95,True,coherent,1.1399410486221313,2.254577689170837
G1:I1:conditional:L18H18,noise,query_first,True,20,5.760263061523437,5.760263061523437,5.63580322265625,2.4765625,8.93701171875,1.0,1.0,True,coherent,4.989205169677734,6.542047729492187
G1:I1:conditional:L18H19,noise,query_first,False,20,3.0184560775756837,3.0184560775756837,2.415252685546875,0.910400390625,7.3125,1.0,1.0,True,coherent,2.379711151123047,3.7417369413375834
G1:I1:conditional:L18H19,noise,query_first,True,20,5.410047912597657,5.410047912597657,5.03253173828125,2.63671875,9.5809326171875,1.0,1.0,True,coherent,4.668007316589355,6.222278594970702
G1:I1:conditional:L19H16,noise,query_first,False,20,-0.4086099624633789,0.4086099624633789,-0.31610107421875,-1.3535652160644531,-0.0345458984375,1.0,0.85,True,coherent,-0.5568564224243164,-0.28396060943603535
G1:I1:conditional:L19H16,noise,query_first,True,20,-0.12342681884765624,0.16795806884765624,-0.099609375,-0.4833984375,0.2421875,0.8,0.6,True,coherent,-0.2041962432861328,-0.04534225463867207
G1:I1:conditional:L20H1,noise,query_first,False,20,-1.2300012588500977,1.2300012588500977,-1.182373046875,-3.051166534423828,-0.32421875,1.0,1.0,True,coherent,-1.5123844909667967,-0.9849586868286134
G1:I1:conditional:L20H1,noise,query_first,True,20,0.2428680419921875,0.2617156982421875,0.22821044921875,-0.0927734375,1.0751953125,0.75,0.7,True,coherent,0.13858558654785155,0.3669465637207031
G1:I1:conditional:L23H15,noise,query_first,False,20,-0.6201982498168945,0.6326494216918945,-0.5943603515625,-1.38916015625,0.12451171875,0.95,1.0,True,coherent,-0.7587048435211181,-0.4821253967285156
G1:I1:conditional:L23H15,noise,query_first,True,20,-0.0980926513671875,0.1351593017578125,-0.08544921875,-0.32958984375,0.156494140625,0.7,0.55,True,heterogeneous,-0.15825233459472657,-0.03871749877929689
G1:I1:conditional:L25H17,noise,query_first,False,20,0.8774457931518554,0.8774457931518554,0.846954345703125,0.35791015625,1.48974609375,1.0,1.0,True,coherent,0.7410160112380982,1.0160838365554807
G1:I1:conditional:L25H17,noise,query_first,True,20,0.696673583984375,0.696673583984375,0.703369140625,0.2236328125,1.11865234375,1.0,1.0,True,coherent,0.5892578125,0.8034983825683593
G1:I1:interaction,noise,query_first,False,20,0.9930593490600585,1.0311941146850585,0.8680572509765625,-0.243896484375,4.7701416015625,0.9,1.0,True,coherent,0.5621917724609375,1.5289068317413328
G1:I1:interaction,noise,query_first,True,20,2.048831653594971,2.419925403594971,2.574462890625,-1.9197998046875,5.014871597290039,0.85,0.95,True,coherent,1.2414142727851867,2.787053565979003
G1:I1:whole,noise,query_first,False,20,1.9080663681030274,1.9080663681030274,1.6446533203125,0.029296875,4.948486328125,1.0,0.9,True,coherent,1.2989455556869507,2.5574295568466185
G1:I1:whole,noise,query_first,True,20,8.97202262878418,8.97202262878418,9.455322265625,5.6407470703125,11.9947509765625,1.0,1.0,True,coherent,8.132958993911744,9.776243209838867
G1:I2:conditional:L17H24,noise,query_first,False,20,0.8472885131835938,0.8472885131835938,0.6946868896484375,0.34716796875,2.1025390625,1.0,1.0,True,coherent,0.6776682662963868,1.0505951309204098
G1:I2:conditional:L17H24,noise,query_first,True,20,0.15095138549804688,0.15400314331054688,0.1484375,-0.030517578125,0.537109375,0.95,0.75,True,coherent,0.10998977661132812,0.20352218627929683
G1:I2:conditional:L18H18,noise,query_first,False,20,1.414520263671875,1.425653076171875,1.1801300048828125,-0.111328125,3.44873046875,0.95,1.0,True,coherent,0.9762066268920899,1.8752584075927734
G1:I2:conditional:L18H18,noise,query_first,True,20,5.640874862670898,5.640874862670898,5.39501953125,2.45361328125,8.11932373046875,1.0,1.0,True,coherent,4.895009317398071,6.383714818954466
G1:I2:conditional:L18H19,noise,query_first,False,20,2.870037841796875,2.870037841796875,2.446044921875,0.9642333984375,6.3211669921875,1.0,1.0,True,coherent,2.261851501464844,3.5250843811035155
G1:I2:conditional:L18H19,noise,query_first,True,20,5.341059875488281,5.341059875488281,5.32861328125,2.62158203125,8.93701171875,1.0,1.0,True,coherent,4.6246060943603515,6.115169410705566
G1:I2:conditional:L19H16,noise,query_first,False,20,-0.28655433654785156,0.2995914459228516,-0.2532539367675781,-1.0792236328125,0.08154296875,0.9,0.75,True,coherent,-0.405289831161499,-0.18356350898742677
G1:I2:conditional:L19H16,noise,query_first,True,20,-0.117138671875,0.1665771484375,-0.0926513671875,-0.498046875,0.255126953125,0.8,0.6,True,coherent,-0.20113525390625,-0.03594940185546878
G1:I2:conditional:L20H1,noise,query_first,False,20,-0.988715934753418,0.988715934753418,-0.9250869750976562,-2.3436279296875,-0.330810546875,1.0,1.0,True,coherent,-1.213946499824524,-0.7928903818130494
G1:I2:conditional:L20H1,noise,query_first,True,20,0.274420166015625,0.292437744140625,0.2542724609375,-0.1015625,1.1796875,0.8,0.75,True,coherent,0.15889114379882813,0.41064514160156246
G1:I2:interaction,noise,query_first,False,20,0.9609710693359375,1.014306640625,0.7968292236328125,-0.46240234375,3.086181640625,0.9,0.9,True,coherent,0.5978983688354492,1.3639213562011716
G1:I2:interaction,noise,query_first,True,20,2.0695645332336428,2.2431790351867678,2.29583740234375,-1.19683837890625,4.711328506469727,0.9,1.0,True,coherent,1.3760527992248535,2.750545673370361
G1:I2:whole,noise,query_first,False,20,2.5810302734375,2.5810302734375,2.4469146728515625,0.166015625,5.96826171875,1.0,1.0,True,coherent,1.887413902282715,3.2927769470214843
G1:I2:whole,noise,query_first,True,20,8.538798141479493,8.538798141479493,9.030319213867188,5.0723876953125,11.2130126953125,1.0,1.0,True,coherent,7.728046464920044,9.320016326904296
G1:I3:conditional:L18H18,noise,query_first,False,20,1.39031982421875,1.39031982421875,1.08831787109375,0.0048828125,4.430389404296875,1.0,0.95,True,coherent,0.9635102844238282,1.8740864944458009
G1:I3:conditional:L18H18,noise,query_first,True,20,5.070707702636719,5.070707702636719,5.2813720703125,2.13671875,7.6370849609375,1.0,1.0,True,coherent,4.407729148864746,5.7272438812255855
G1:I3:conditional:L18H19,noise,query_first,False,20,2.615283203125,2.615283203125,2.18389892578125,0.828125,6.263641357421875,1.0,1.0,True,coherent,2.0559129333496093,3.2457566070556627
G1:I3:conditional:L18H19,noise,query_first,True,20,4.761862182617188,4.761862182617188,4.7528076171875,2.2568359375,8.0189208984375,1.0,1.0,True,coherent,4.138623733520508,5.431283569335937
G1:I3:conditional:L20H1,noise,query_first,False,20,-1.066674041748047,1.066674041748047,-1.00994873046875,-2.3070068359375,-0.30859375,1.0,1.0,True,coherent,-1.2839392280578614,-0.8659534645080567
G1:I3:conditional:L20H1,noise,query_first,True,20,0.37946624755859376,0.37946624755859376,0.350830078125,0.0263671875,1.537109375,1.0,0.85,True,coherent,0.25348587036132814,0.5420359802246093
G1:I3:conditional:L23H15,noise,query_first,False,20,-0.540102195739746,0.5595846176147461,-0.5158901214599609,-1.356597900390625,0.19482421875,0.95,0.95,True,coherent,-0.674574785232544,-0.4085499572753908
G1:I3:conditional:L23H15,noise,query_first,True,20,-0.076312255859375,0.118927001953125,-0.072265625,-0.28271484375,0.128662109375,0.7,0.4,True,heterogeneous,-0.1282783508300781,-0.025030059814453165
G1:I3:conditional:L25H17,noise,query_first,False,20,0.806280517578125,0.806280517578125,0.79534912109375,0.3251953125,1.325439453125,1.0,1.0,True,coherent,0.6824297332763672,0.9313636779785153
G1:I3:conditional:L25H17,noise,query_first,True,20,0.6613235473632812,0.6613235473632812,0.6678466796875,0.2177734375,1.07861328125,1.0,1.0,True,coherent,0.5618410873413086,0.7605017089843749
G1:I3:interaction,noise,query_first,False,20,0.6140274047851563,0.7466537475585937,0.2654571533203125,-0.795654296875,3.784515380859375,0.7,0.8,True,coherent,0.2176598358154297,1.086893653869626
G1:I3:interaction,noise,query_first,True,20,1.24171142578125,1.80582275390625,1.6977310180664062,-2.455078125,3.27734375,0.85,1.0,True,coherent,0.5264164543151856,1.8803626060485836
G1:I3:whole,noise,query_first,False,20,2.3166763305664064,2.3166763305664064,2.050018310546875,0.1021728515625,5.470458984375,1.0,1.0,True,coherent,1.660549430847168,3.008826675415039
G1:I3:whole,noise,query_first,True,20,9.095449447631836,9.095449447631836,9.50323486328125,5.6651611328125,12.1031494140625,1.0,1.0,True,coherent,8.273510055541992,9.881835050582884
G1:I4:conditional:L16H1,noise,query_first,False,20,1.528194046020508,1.528194046020508,1.3890380859375,0.5791015625,3.008544921875,1.0,1.0,True,coherent,1.2293292713165285,1.8432763004302974
G1:I4:conditional:L16H1,noise,query_first,True,20,0.7759696960449218,0.7759696960449218,0.6300506591796875,0.0330810546875,2.379608154296875,1.0,0.95,True,coherent,0.5493820953369141,1.0436493492126464
G1:I4:conditional:L16H21,noise,query_first,False,20,0.7033267974853515,0.7469547271728516,0.6519966125488281,-0.3380126953125,2.064788818359375,0.85,0.85,True,coherent,0.4472174072265625,0.969765453338623
G1:I4:conditional:L16H21,noise,query_first,True,20,1.5240264892578126,1.5240264892578126,1.3529586791992188,0.19158935546875,4.059417724609375,1.0,1.0,True,coherent,1.1348493003845215,1.956587085723877
