config_id,family,noise,restore,extension_priority,source,site,receiver,channel,mediators,live_heads,bidirectional_mean,same_sign
chain|src=L15H25|site=query_sentence|recv=L18H18|ch=Q|med=none|live=L16H1+L16H21,126,0.15087890625,0.04425048828125,1,L15H25,query_sentence,L18H18,Q,none,L16H1+L16H21,0.097564697265625,True
chain|src=L15H25|site=query_sentence|recv=L18H18|ch=Q|med=none|live=L16H1+L16H21,128,0.2398681640625,0.01983642578125,1,L15H25,query_sentence,L18H18,Q,none,L16H1+L16H21,0.129852294921875,True
chain|src=L15H25|site=query_sentence|recv=L18H18|ch=Q|med=none|live=L16H1+L16H21,130,0.087554931640625,0.1220703125,1,L15H25,query_sentence,L18H18,Q,none,L16H1+L16H21,0.1048126220703125,True
chain|src=L15H25|site=query_sentence|recv=L18H18|ch=Q|med=none|live=L16H1+L16H21,132,0.0916748046875,0.23583984375,1,L15H25,query_sentence,L18H18,Q,none,L16H1+L16H21,0.16375732421875,True
chain|src=L15H25|site=query_sentence|recv=L18H18|ch=Q|med=none|live=L16H1+L16H21,134,0.18933868408203125,0.182861328125,1,L15H25,query_sentence,L18H18,Q,none,L16H1+L16H21,0.18610000610351562,True
chain|src=L15H25|site=query_sentence|recv=L18H18|ch=Q|med=none|live=L16H1+L16H21,136,0.412353515625,0.6475753784179688,1,L15H25,query_sentence,L18H18,Q,none,L16H1+L16H21,0.5299644470214844,True
chain|src=L15H25|site=query_sentence|recv=L18H18|ch=Q|med=none|live=L16H1+L16H21,138,0.13055419921875,0.252044677734375,1,L15H25,query_sentence,L18H18,Q,none,L16H1+L16H21,0.1912994384765625,True
chain|src=L15H25|site=query_sentence|recv=L18H18|ch=Q|med=none|live=L16H1+L16H21,140,0.17706298828125,0.203460693359375,1,L15H25,query_sentence,L18H18,Q,none,L16H1+L16H21,0.1902618408203125,True
chain|src=L15H25|site=query_sentence|recv=L18H18|ch=Q|med=none|live=L16H1+L16H21,142,0.549072265625,0.2906646728515625,1,L15H25,query_sentence,L18H18,Q,none,L16H1+L16H21,0.41986846923828125,True
chain|src=L15H25|site=query_sentence|recv=L18H18|ch=Q|med=none|live=L16H1+L16H21,148,0.321044921875,0.10047531127929688,1,L15H25,query_sentence,L18H18,Q,none,L16H1+L16H21,0.21076011657714844,True
chain|src=L15H25|site=query_sentence|recv=L18H18|ch=Q|med=none|live=L16H1+L16H21,150,0.1754150390625,0.255615234375,1,L15H25,query_sentence,L18H18,Q,none,L16H1+L16H21,0.21551513671875,True
chain|src=L15H25|site=query_sentence|recv=L18H18|ch=Q|med=none|live=L16H1+L16H21,152,0.12890625,0.225799560546875,1,L15H25,query_sentence,L18H18,Q,none,L16H1+L16H21,0.1773529052734375,True
chain|src=L15H25|site=query_sentence|recv=L18H18|ch=Q|med=none|live=L16H1+L16H21,154,0.2706298828125,0.463134765625,1,L15H25,query_sentence,L18H18,Q,none,L16H1+L16H21,0.36688232421875,True
chain|src=L15H25|site=query_sentence|recv=L18H18|ch=Q|med=none|live=L16H1+L16H21,156,0.3316802978515625,0.22412109375,1,L15H25,query_sentence,L18H18,Q,none,L16H1+L16H21,0.27790069580078125,True
chain|src=L15H25|site=query_sentence|recv=L18H18|ch=Q|med=none|live=L16H1+L16H21,158,0.2789306640625,0.1044921875,1,L15H25,query_sentence,L18H18,Q,none,L16H1+L16H21,0.19171142578125,True
