id,direction,pairs,clean_candidate_preferred,recipient_candidate_accuracy,mean_margin,individual_logits_available
2c8e730a914408f0c601,restore,178,0.0,1.0,-7.59250923756803,178
39e6b92108cfb36e79ff,noise,178,1.0,1.0,5.785618388250972,0
39e6b92108cfb36e79ff,restore,178,0.0,1.0,-5.580936196145047,178
3ee968eb1bd7eecd2901,noise,178,0.9269662921348315,0.9269662921348315,3.0848910754986023,178
3ee968eb1bd7eecd2901,restore,178,0.11797752808988764,0.8820224719101124,-2.733579975835393,178
3fcf54916804858cccfe,noise,178,0.9775280898876404,0.9775280898876404,4.0815971620966875,178
3fcf54916804858cccfe,restore,178,0.016853932584269662,0.9831460674157303,-3.819091518273514,178
43b85772a4b05c744b63,noise,178,0.48314606741573035,0.48314606741573035,0.1054585167531217,178
43b85772a4b05c744b63,restore,178,0.5056179775280899,0.4943820224719101,0.08359242557139879,178
4a9bd8897528889fa3a1,noise,178,1.0,1.0,5.563189115417138,178
4a9bd8897528889fa3a1,restore,178,0.011235955056179775,0.9887640449438202,-5.253078042791131,178
51df496169a778e7affd,noise,178,0.9831460674157303,0.9831460674157303,4.055178765500529,178
51df496169a778e7affd,restore,178,0.033707865168539325,0.9662921348314607,-3.7723518489451893,178
526a5a6c876b2c32b409,noise,178,0.14606741573033707,0.14606741573033707,-1.1723939917060766,178
526a5a6c876b2c32b409,restore,178,0.8820224719101124,0.11797752808988764,1.507120143161731,178
5724a2407f2958582893,noise,178,0.9662921348314607,0.9662921348314607,3.939658175693469,178
5724a2407f2958582893,restore,178,0.033707865168539325,0.9662921348314607,-3.814425157697013,178
583307ebe87df5ffa36e,noise,178,1.0,1.0,6.626476823613885,0
583307ebe87df5ffa36e,restore,178,0.0,1.0,-6.41626086395778,178
59a52d841820229c32d1,noise,178,1.0,1.0,6.499370430292708,0
59a52d841820229c32d1,restore,178,0.0056179775280898875,0.9943820224719101,-6.312140989839361,178
61bc4e57b1be913e81e1,noise,178,0.9382022471910112,0.9382022471910112,3.5650550917293247,178
61bc4e57b1be913e81e1,restore,178,0.11797752808988764,0.8820224719101124,-3.319725700978483,178
65c978cf60ccf2c8bdad,noise,178,0.9943820224719101,0.9943820224719101,5.76440844375096,178
65c978cf60ccf2c8bdad,restore,178,0.0056179775280898875,0.9943820224719101,-5.566713410816836,178
670e26a2247eec7a78ba,noise,178,0.4438202247191011,0.4438202247191011,0.01584151621614949,178
670e26a2247eec7a78ba,restore,178,0.5112359550561798,0.4887640449438202,-0.13316328070136937,178
6ea845099157ecfa8fbd,noise,178,0.4550561797752809,0.4550561797752809,-0.057866257228208394,178
6ea845099157ecfa8fbd,restore,178,0.5955056179775281,0.398876404494382,0.28687687938132983,178
6f94c0de79ff2bc5a01e,noise,178,0.9775280898876404,0.9775280898876404,4.344163937515088,178
6f94c0de79ff2bc5a01e,restore,178,0.011235955056179775,0.9887640449438202,-4.086541127622797,178
6fe3b8920a501cdd1472,noise,178,1.0,1.0,5.576577593771259,178
6fe3b8920a501cdd1472,restore,178,0.0,1.0,-5.41188919410277,178
7458622298d224bf0280,noise,178,0.5112359550561798,0.5112359550561798,0.34005079376563596,178
7458622298d224bf0280,restore,178,0.47752808988764045,0.5224719101123596,-0.15496711516648196,178
74ec64f87afe93eae40c,noise,178,0.9943820224719101,0.9943820224719101,4.03326891781239,178
74ec64f87afe93eae40c,restore,178,0.0056179775280898875,0.9943820224719101,-3.760943787821223,178
7777b7398625d8434c93,noise,178,0.9831460674157303,0.9831460674157303,4.8512917529331165,178
7777b7398625d8434c93,restore,178,0.016853932584269662,0.9831460674157303,-4.625470874014865,178
7c82646d031c2d95d251,noise,178,0.9831460674157303,0.9831460674157303,4.910426129116101,178
7c82646d031c2d95d251,restore,178,0.011235955056179775,0.9887640449438202,-4.63483933920271,178
7d1bc2e9212f00edf795,noise,178,1.0,1.0,5.400148038114055,0
7d1bc2e9212f00edf795,restore,178,0.0056179775280898875,0.9943820224719101,-5.188761507527212,178
8095d33b243ca6a44912,noise,178,0.9887640449438202,0.9887640449438202,4.938350870368186,178
8095d33b243ca6a44912,restore,178,0.011235955056179775,0.9887640449438202,-4.869395368554619,178
8ad99b11bccc72b474e5,noise,178,0.9887640449438202,0.9887640449438202,5.246966061967142,0
8ad99b11bccc72b474e5,restore,178,0.02247191011235955,0.9775280898876404,-5.054862140269762,178
914952faccb7e93e6e56,noise,178,1.0,1.0,5.763720812422506,178
914952faccb7e93e6e56,restore,178,0.0056179775280898875,0.9943820224719101,-5.5360342933890525,178
a45dd3e9124ad07e59a5,noise,178,0.9887640449438202,0.9887640449438202,4.755062483669667,0
a45dd3e9124ad07e59a5,restore,178,0.03932584269662921,0.9606741573033708,-4.425565955344211,178
a61c88ccfe3a9bafb7d7,noise,178,0.9887640449438202,0.9887640449438202,3.870083401712139,178
a61c88ccfe3a9bafb7d7,restore,178,0.0449438202247191,0.9550561797752809,-3.5670100008503773,178
a918e1730cda68976cc9,noise,178,0.9775280898876404,0.9775280898876404,3.6935310149460694,178
a918e1730cda68976cc9,restore,178,0.05056179775280899,0.949438202247191,-3.4166404424088723,178
a9d80c7bb0769ceb8fb8,noise,178,0.9831460674157303,0.9831460674157303,3.8815297758981084,178
a9d80c7bb0769ceb8fb8,restore,178,0.0449438202247191,0.9550561797752809,-3.62937788481123,178
