id,direction,pairs,clean_candidate_preferred,recipient_candidate_accuracy,mean_margin,individual_logits_available
8c62ceb680f6a7a44e73,noise,40,1.0,1.0,3.939754030108452,40
9069005e404c852bec49,noise,40,1.0,1.0,3.955857849121094,40
914952faccb7e93e6e56,noise,40,1.0,1.0,5.92895393371582,40
935bd9bc2c14020a9f70,noise,40,1.0,1.0,5.848824977874756,0
9813bd0bde672ddcbfa8,noise,40,1.0,1.0,5.810176086425781,0
98d840e357ef9f49f9c1,noise,40,1.0,1.0,5.880499172210693,0
a334ded352944ef2a9c7,noise,40,1.0,1.0,5.816156673431396,0
a45dd3e9124ad07e59a5,noise,40,1.0,1.0,4.905458068847656,0
a918e1730cda68976cc9,noise,40,1.0,1.0,3.6070039749145506,40
a9d80c7bb0769ceb8fb8,noise,40,1.0,1.0,3.953185701370239,40
b086c5ca62575b097b81,noise,40,1.0,1.0,5.789422798156738,0
b6fd16448f4758f58734,noise,40,0.975,0.975,4.740345001220703,0
b9a7848b42d44e735797,noise,40,1.0,1.0,6.011221647262573,0
bff33272529705ae72dd,noise,40,0.975,0.975,2.785193347930908,40
c1ce32319c8544633e7c,noise,40,1.0,1.0,4.12217903137207,40
c450108cb382efc0daef,noise,40,1.0,1.0,5.871862888336182,0
cb9dc14bab2759e048a2,noise,40,1.0,1.0,4.039969635009766,40
cd929cd3e236f6cee9c9,noise,40,1.0,1.0,3.810055160522461,40
cec41ab38193f8498178,noise,40,1.0,1.0,3.9566551208496095,40
d12a02c1832220dd4a3f,noise,40,1.0,1.0,5.792670249938965,0
d9e755753500cd092bb3,noise,40,0.925,0.925,2.7282285690307617,0
dd5ce852e439d312eabf,noise,40,1.0,1.0,3.8930931091308594,40
df175bf366057b853b6b,noise,40,1.0,1.0,5.746370792388916,40
df39bbb7c7726109715d,noise,40,1.0,1.0,6.246009719371796,0
e45fa861af458336a563,noise,40,1.0,1.0,5.804182243347168,0
e4706311fc83edfdead2,noise,40,1.0,1.0,5.797602820396423,0
e60a2ed9fb2e5ed1b59b,noise,40,1.0,1.0,3.9607038497924805,40
e72a11a085f6841adbe6,noise,40,0.975,0.975,3.9465362548828127,40
e94be6861deff004d5b0,noise,40,1.0,1.0,5.753364324569702,0
ed4e877a9b498f845385,noise,40,1.0,1.0,3.9416070938110352,40
f5993752069c48a4b345,noise,40,0.975,0.975,4.931379508972168,0
f5e3dbc451d1dbe69f22,noise,40,1.0,1.0,5.985041904449463,0
intact,noise,40,1.0,1.0,5.808608818054199,40
