mean,mean_absolute,median,minimum,maximum,sign_fraction,above_tau_fraction,retained,classification,config_id,direction,families,no_prefix_mean,descriptive_ci_low,descriptive_ci_high,source_head,source_site,receiver_kind,receiver,channel,panel
0.004117393493652343,0.032633399963378905,0.004730224609375,-0.08233642578125,0.144287109375,0.55,0.05,False,below_rule,434:all_child:single:434:,noise,20,0.004117393493652343,-0.01557873249053955,0.02603215217590328,L13H18,all_child,single,434,,coverage_localize
0.23035106658935547,0.2717405319213867,0.1824951171875,-0.1422882080078125,0.8284683227539062,0.75,0.65,True,coherent,434:all_mother:single:434:,noise,20,0.23035106658935547,0.11037199974060058,0.358590579032898,L13H18,all_mother,single,434,,coverage_localize
0.017976951599121094,0.026453208923339844,0.021087646484375,-0.0360107421875,0.08074951171875,0.75,0.0,False,below_rule,434:all_punctuation:single:434:,noise,20,0.017976951599121094,0.006181306838989258,0.029941687583923328,L13H18,all_punctuation,single,434,,coverage_localize
0.14893732070922852,0.16189813613891602,0.1053466796875,-0.1109619140625,0.4251670837402344,0.8,0.6,True,coherent,434:all_template:single:434:,noise,20,0.14893732070922852,0.08599347352981568,0.2154444122314453,L13H18,all_template,single,434,,coverage_localize
0.02342357635498047,0.02485179901123047,0.0197296142578125,-0.004547119140625,0.130828857421875,0.8,0.05,False,below_rule,434:colon:single:434:,noise,20,0.02342357635498047,0.012265644073486329,0.03786059379577636,L13H18,colon,single,434,,coverage_localize
0.010246610641479493,0.051975679397583005,0.0086517333984375,-0.126953125,0.1165771484375,0.55,0.1,False,below_rule,434:question:single:434:,noise,20,0.010246610641479493,-0.017158807516098024,0.036837358474731345,L13H18,question,single,434,,coverage_localize
