head,family,order,j,text,final,question,punctuation,entities,importance,promotion,suppression
L2H21,82,1,242,Dil,False,False,False,"[{""fact"": 17, ""query"": false, ""role"": ""source"", ""first"": true, ""last"": false}]",-0.0013427734375,-0.0028076171875,0.00146484375
L2H21,82,1,243,tn,False,False,False,"[{""fact"": 17, ""query"": false, ""role"": ""source"", ""first"": false, ""last"": false}]",0.003662109375,0.006103515625,-0.00244140625
L2H21,82,1,244,a,False,False,False,"[{""fact"": 17, ""query"": false, ""role"": ""source"", ""first"": false, ""last"": true}]",0.0107421875,0.00439453125,0.00634765625
L2H21,82,1,245,.,False,False,True,[],0.00439453125,0.0029296875,0.00146484375
L2H21,82,1,246,H,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""target"", ""first"": true, ""last"": false}]",0.0086669921875,0.0067138671875,0.001953125
L2H21,82,1,247,ern,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": false}]",0.0111083984375,0.0091552734375,0.001953125
L2H21,82,1,248,ia,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": true}]",0.00146484375,0.0,0.00146484375
L2H21,82,1,249,is,False,False,False,[],0.0087890625,0.00390625,0.0048828125
L2H21,82,1,250,the,False,False,False,[],0.0096435546875,0.0086669921875,0.0009765625
L2H21,82,1,251,mother,False,False,False,[],0.01171875,0.00830078125,0.00341796875
L2H21,82,1,252,of,False,False,False,[],0.0150146484375,0.0125732421875,0.00244140625
L2H21,82,1,253,Vul,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""source"", ""first"": true, ""last"": false}]",-0.0003662109375,0.0006103515625,-0.0009765625
L2H21,82,1,254,ma,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""source"", ""first"": false, ""last"": true}]",0.006103515625,0.005126953125,0.0009765625
L2H21,82,1,255,.,False,False,True,[],0.0003662109375,0.0003662109375,0.0
L2H21,82,1,256,D,False,False,False,"[{""fact"": 19, ""query"": true, ""role"": ""target"", ""first"": true, ""last"": false}]",0.0,0.001953125,-0.001953125
L2H21,82,1,257,uld,False,False,False,"[{""fact"": 19, ""query"": true, ""role"": ""target"", ""first"": false, ""last"": false}]",-0.003662109375,-0.000732421875,-0.0029296875
L2H21,82,1,258,na,False,False,False,"[{""fact"": 19, ""query"": true, ""role"": ""target"", ""first"": false, ""last"": true}]",0.0015869140625,0.0025634765625,-0.0009765625
L2H21,82,1,259,is,False,False,False,[],0.0013427734375,0.0028076171875,-0.00146484375
L2H21,82,1,260,the,False,False,False,[],0.0074462890625,0.0054931640625,0.001953125
L2H21,82,1,261,mother,False,False,False,[],0.006591796875,0.007568359375,-0.0009765625
L2H21,82,1,262,of,False,False,False,[],-0.00048828125,0.0009765625,-0.00146484375
L2H21,82,1,263,Hern,False,False,False,"[{""fact"": 19, ""query"": true, ""role"": ""source"", ""first"": true, ""last"": false}]",-0.005859375,-0.0029296875,-0.0029296875
L2H21,82,1,264,ia,False,False,False,"[{""fact"": 19, ""query"": true, ""role"": ""source"", ""first"": false, ""last"": true}]",-0.001220703125,-0.000244140625,-0.0009765625
L2H21,82,1,265,.,False,False,True,[],-0.0081787109375,-0.0047607421875,-0.00341796875
L2H21,82,1,266,Question,False,True,False,[],0.000244140625,0.001708984375,-0.00146484375
L2H21,82,1,267,:,False,True,True,[],-0.002197265625,0.002685546875,-0.0048828125
L2H21,82,1,268,Who,False,True,False,[],-0.0050048828125,-0.0020751953125,-0.0029296875
L2H21,82,1,269,is,False,True,False,[],0.0006103515625,0.0015869140625,-0.0009765625
L2H21,82,1,270,the,False,True,False,[],0.0009765625,0.00341796875,-0.00244140625
L2H21,82,1,271,mother,False,True,False,[],0.0008544921875,-0.0010986328125,0.001953125
L2H21,82,1,272,of,False,True,False,[],-0.0035400390625,-0.0025634765625,-0.0009765625
L2H21,82,1,273,Hern,False,True,False,[],-0.004638671875,-0.000732421875,-0.00390625
L2H21,82,1,274,ia,False,True,False,[],0.005126953125,0.004150390625,0.0009765625
L2H21,82,1,275,?,False,True,True,[],0.00634765625,0.00341796875,0.0029296875
L2H21,82,1,276,Answer,False,True,False,[],-0.001220703125,0.001708984375,-0.0029296875
L2H21,82,1,277,:,True,True,True,[],0.0003662109375,0.0003662109375,0.0
L4H0,82,1,235,W,False,False,False,"[{""fact"": 17, ""query"": false, ""role"": ""target"", ""first"": true, ""last"": false}]",-0.00048828125,0.0009765625,-0.00146484375
L4H0,82,1,236,ul,False,False,False,"[{""fact"": 17, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": false}]",0.010009765625,0.009033203125,0.0009765625
L4H0,82,1,237,na,False,False,False,"[{""fact"": 17, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": true}]",-0.0042724609375,-0.0032958984375,-0.0009765625
L4H0,82,1,238,is,False,False,False,[],0.010009765625,0.007080078125,0.0029296875
L4H0,82,1,239,the,False,False,False,[],-0.0035400390625,-0.0030517578125,-0.00048828125
L4H0,82,1,240,mother,False,False,False,[],-0.0001220703125,-0.0020751953125,0.001953125
L4H0,82,1,241,of,False,False,False,[],0.011962890625,0.009033203125,0.0029296875
L4H0,82,1,242,Dil,False,False,False,"[{""fact"": 17, ""query"": false, ""role"": ""source"", ""first"": true, ""last"": false}]",0.004638671875,0.003662109375,0.0009765625
L4H0,82,1,243,tn,False,False,False,"[{""fact"": 17, ""query"": false, ""role"": ""source"", ""first"": false, ""last"": false}]",0.00927734375,0.005859375,0.00341796875
L4H0,82,1,244,a,False,False,False,"[{""fact"": 17, ""query"": false, ""role"": ""source"", ""first"": false, ""last"": true}]",-0.0032958984375,-0.0042724609375,0.0009765625
L4H0,82,1,245,.,False,False,True,[],0.00048828125,0.0,0.00048828125
L4H0,82,1,246,H,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""target"", ""first"": true, ""last"": false}]",0.0091552734375,0.0096435546875,-0.00048828125
L4H0,82,1,247,ern,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": false}]",0.0079345703125,0.0050048828125,0.0029296875
L4H0,82,1,248,ia,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": true}]",0.0093994140625,0.0098876953125,-0.00048828125
L4H0,82,1,249,is,False,False,False,[],0.0108642578125,0.0074462890625,0.00341796875
L4H0,82,1,250,the,False,False,False,[],-0.001220703125,0.000244140625,-0.00146484375
L4H0,82,1,251,mother,False,False,False,[],-0.002197265625,-0.002685546875,0.00048828125
L4H0,82,1,252,of,False,False,False,[],0.0020751953125,0.0010986328125,0.0009765625
L4H0,82,1,253,Vul,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""source"", ""first"": true, ""last"": false}]",-0.003173828125,-0.001708984375,-0.00146484375
L4H0,82,1,254,ma,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""source"", ""first"": false, ""last"": true}]",0.0,0.00341796875,-0.00341796875
L4H0,82,1,255,.,False,False,True,[],0.005859375,0.0029296875,0.0029296875
L4H0,82,1,256,D,False,False,False,"[{""fact"": 19, ""query"": true, ""role"": ""target"", ""first"": true, ""last"": false}]",0.0054931640625,0.0064697265625,-0.0009765625
L4H0,82,1,257,uld,False,False,False,"[{""fact"": 19, ""query"": true, ""role"": ""target"", ""first"": false, ""last"": false}]",0.0062255859375,0.0052490234375,0.0009765625
L4H0,82,1,258,na,False,False,False,"[{""fact"": 19, ""query"": true, ""role"": ""target"", ""first"": false, ""last"": true}]",0.004638671875,0.004638671875,0.0
L4H0,82,1,259,is,False,False,False,[],0.010986328125,0.007080078125,0.00390625
L4H0,82,1,260,the,False,False,False,[],-0.0040283203125,-0.0025634765625,-0.00146484375
L4H0,82,1,261,mother,False,False,False,[],0.0079345703125,0.0069580078125,0.0009765625
L4H0,82,1,262,of,False,False,False,[],0.0006103515625,0.0006103515625,0.0
L4H0,82,1,263,Hern,False,False,False,"[{""fact"": 19, ""query"": true, ""role"": ""source"", ""first"": true, ""last"": false}]",-0.0009765625,0.00146484375,-0.00244140625
L4H0,82,1,264,ia,False,False,False,"[{""fact"": 19, ""query"": true, ""role"": ""source"", ""first"": false, ""last"": true}]",-0.0023193359375,-0.0023193359375,0.0
L4H0,82,1,265,.,False,False,True,[],-0.00048828125,0.00390625,-0.00439453125
L4H0,82,1,266,Question,False,True,False,[],-0.00244140625,-0.00048828125,-0.001953125
L4H0,82,1,267,:,False,True,True,[],-0.003173828125,-0.001220703125,-0.001953125
L4H0,82,1,268,Who,False,True,False,[],-0.00244140625,0.0,-0.00244140625
L4H0,82,1,269,is,False,True,False,[],0.0,0.0009765625,-0.0009765625
L4H0,82,1,270,the,False,True,False,[],0.0072021484375,0.0081787109375,-0.0009765625
L4H0,82,1,271,mother,False,True,False,[],-0.003173828125,-0.000244140625,-0.0029296875
L4H0,82,1,272,of,False,True,False,[],-0.004638671875,-0.001708984375,-0.0029296875
L4H0,82,1,273,Hern,False,True,False,[],-0.00341796875,0.0,-0.00341796875
L4H0,82,1,274,ia,False,True,False,[],0.000732421875,0.003173828125,-0.00244140625
L4H0,82,1,275,?,False,True,True,[],0.0003662109375,0.0028076171875,-0.00244140625
L4H0,82,1,276,Answer,False,True,False,[],0.0010986328125,0.0001220703125,0.0009765625
L4H0,82,1,277,:,True,True,True,[],-0.000732421875,0.001708984375,-0.00244140625
L6H12,82,1,235,W,False,False,False,"[{""fact"": 17, ""query"": false, ""role"": ""target"", ""first"": true, ""last"": false}]",0.00341796875,0.0048828125,-0.00146484375
L6H12,82,1,236,ul,False,False,False,"[{""fact"": 17, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": false}]",0.0062255859375,0.0062255859375,0.0
L6H12,82,1,237,na,False,False,False,"[{""fact"": 17, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": true}]",0.010009765625,0.007568359375,0.00244140625
L6H12,82,1,238,is,False,False,False,[],0.0179443359375,0.0125732421875,0.00537109375
L6H12,82,1,239,the,False,False,False,[],0.015869140625,0.010498046875,0.00537109375
L6H12,82,1,240,mother,False,False,False,[],0.0205078125,0.0146484375,0.005859375
L6H12,82,1,241,of,False,False,False,[],0.014404296875,0.009521484375,0.0048828125
L6H12,82,1,242,Dil,False,False,False,"[{""fact"": 17, ""query"": false, ""role"": ""source"", ""first"": true, ""last"": false}]",0.0115966796875,0.0086669921875,0.0029296875
L6H12,82,1,243,tn,False,False,False,"[{""fact"": 17, ""query"": false, ""role"": ""source"", ""first"": false, ""last"": false}]",0.0064697265625,0.0050048828125,0.00146484375
L6H12,82,1,244,a,False,False,False,"[{""fact"": 17, ""query"": false, ""role"": ""source"", ""first"": false, ""last"": true}]",0.0086669921875,0.0072021484375,0.00146484375
L6H12,82,1,245,.,False,False,True,[],0.003662109375,0.002197265625,0.00146484375
L6H12,82,1,246,H,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""target"", ""first"": true, ""last"": false}]",0.001708984375,0.004638671875,-0.0029296875
L6H12,82,1,247,ern,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": false}]",0.007568359375,0.005126953125,0.00244140625
L6H12,82,1,248,ia,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": true}]",0.0086669921875,0.0076904296875,0.0009765625
L6H12,82,1,249,is,False,False,False,[],0.00146484375,-0.00146484375,0.0029296875
L6H12,82,1,250,the,False,False,False,[],0.006591796875,0.005126953125,0.00146484375
L6H12,82,1,251,mother,False,False,False,[],0.0050048828125,0.0040283203125,0.0009765625
L6H12,82,1,252,of,False,False,False,[],0.0015869140625,0.0020751953125,-0.00048828125
L6H12,82,1,253,Vul,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""source"", ""first"": true, ""last"": false}]",0.00439453125,0.00634765625,-0.001953125
L6H12,82,1,254,ma,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""source"", ""first"": false, ""last"": true}]",-0.0006103515625,0.0008544921875,-0.00146484375
L6H12,82,1,255,.,False,False,True,[],0.003173828125,0.001220703125,0.001953125
L6H12,82,1,256,D,False,False,False,"[{""fact"": 19, ""query"": true, ""role"": ""target"", ""first"": true, ""last"": false}]",0.00634765625,0.005859375,0.00048828125
L6H12,82,1,257,uld,False,False,False,"[{""fact"": 19, ""query"": true, ""role"": ""target"", ""first"": false, ""last"": false}]",-0.00830078125,-0.00341796875,-0.0048828125
L6H12,82,1,258,na,False,False,False,"[{""fact"": 19, ""query"": true, ""role"": ""target"", ""first"": false, ""last"": true}]",-0.01708984375,-0.01123046875,-0.005859375
L6H12,82,1,259,is,False,False,False,[],-0.00341796875,-0.0009765625,-0.00244140625
L6H12,82,1,260,the,False,False,False,[],-0.004638671875,-0.001220703125,-0.00341796875
L6H12,82,1,261,mother,False,False,False,[],0.0106201171875,0.0067138671875,0.00390625
L6H12,82,1,262,of,False,False,False,[],0.0169677734375,0.0115966796875,0.00537109375
L6H12,82,1,263,Hern,False,False,False,"[{""fact"": 19, ""query"": true, ""role"": ""source"", ""first"": true, ""last"": false}]",0.00341796875,0.00390625,-0.00048828125
L6H12,82,1,264,ia,False,False,False,"[{""fact"": 19, ""query"": true, ""role"": ""source"", ""first"": false, ""last"": true}]",0.00048828125,0.00439453125,-0.00390625
L6H12,82,1,265,.,False,False,True,[],-0.006103515625,-0.003662109375,-0.00244140625
L6H12,82,1,266,Question,False,True,False,[],-0.0035400390625,-0.0025634765625,-0.0009765625
L6H12,82,1,267,:,False,True,True,[],0.0072021484375,0.0047607421875,0.00244140625
L6H12,82,1,268,Who,False,True,False,[],-0.0009765625,-0.00048828125,-0.00048828125
L6H12,82,1,269,is,False,True,False,[],0.0062255859375,0.0047607421875,0.00146484375
L6H12,82,1,270,the,False,True,False,[],0.0018310546875,0.0023193359375,-0.00048828125
L6H12,82,1,271,mother,False,True,False,[],0.0003662109375,0.0018310546875,-0.00146484375
L6H12,82,1,272,of,False,True,False,[],0.0009765625,0.0048828125,-0.00390625
L6H12,82,1,273,Hern,False,True,False,[],-0.0001220703125,0.0013427734375,-0.00146484375
L6H12,82,1,274,ia,False,True,False,[],0.00439453125,0.00439453125,0.0
L6H12,82,1,275,?,False,True,True,[],-0.0010986328125,-0.0010986328125,0.0
L6H12,82,1,276,Answer,False,True,False,[],-0.004638671875,-0.002197265625,-0.00244140625
L6H12,82,1,277,:,True,True,True,[],-0.003173828125,0.000244140625,-0.00341796875
L7H18,82,1,235,W,False,False,False,"[{""fact"": 17, ""query"": false, ""role"": ""target"", ""first"": true, ""last"": false}]",-0.029296875,-0.01708984375,-0.01220703125
L7H18,82,1,236,ul,False,False,False,"[{""fact"": 17, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": false}]",0.002197265625,0.007568359375,-0.00537109375
L7H18,82,1,237,na,False,False,False,"[{""fact"": 17, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": true}]",-0.040283203125,-0.031005859375,-0.00927734375
L7H18,82,1,238,is,False,False,False,[],0.002685546875,0.002685546875,0.0
L7H18,82,1,239,the,False,False,False,[],-0.007568359375,-0.010009765625,0.00244140625
L7H18,82,1,240,mother,False,False,False,[],0.15869140625,0.093017578125,0.065673828125
L7H18,82,1,241,of,False,False,False,[],0.0015869140625,-0.0003662109375,0.001953125
L7H18,82,1,242,Dil,False,False,False,"[{""fact"": 17, ""query"": false, ""role"": ""source"", ""first"": true, ""last"": false}]",-0.0001220703125,0.0018310546875,-0.001953125
L7H18,82,1,243,tn,False,False,False,"[{""fact"": 17, ""query"": false, ""role"": ""source"", ""first"": false, ""last"": false}]",0.008544921875,0.004150390625,0.00439453125
L7H18,82,1,244,a,False,False,False,"[{""fact"": 17, ""query"": false, ""role"": ""source"", ""first"": false, ""last"": true}]",0.000732421875,0.000732421875,0.0
L7H18,82,1,245,.,False,False,True,[],0.0047607421875,0.0042724609375,0.00048828125
L7H18,82,1,246,H,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""target"", ""first"": true, ""last"": false}]",0.0018310546875,-0.0006103515625,0.00244140625
L7H18,82,1,247,ern,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": false}]",0.007568359375,0.005615234375,0.001953125
L7H18,82,1,248,ia,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": true}]",-0.001708984375,-0.000244140625,-0.00146484375
L7H18,82,1,249,is,False,False,False,[],0.006103515625,0.004638671875,0.00146484375
L7H18,82,1,250,the,False,False,False,[],-0.01953125,-0.01123046875,-0.00830078125
L7H18,82,1,251,mother,False,False,False,[],-0.005126953125,-0.011474609375,0.00634765625
L7H18,82,1,252,of,False,False,False,[],-0.010009765625,-0.005615234375,-0.00439453125
L7H18,82,1,253,Vul,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""source"", ""first"": true, ""last"": false}]",0.234130859375,0.141357421875,0.0927734375
L7H18,82,1,254,ma,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""source"", ""first"": false, ""last"": true}]",0.024658203125,0.021240234375,0.00341796875
L7H18,82,1,255,.,False,False,True,[],0.0078125,0.005859375,0.001953125
L7H18,82,1,256,D,False,False,False,"[{""fact"": 19, ""query"": true, ""role"": ""target"", ""first"": true, ""last"": false}]",0.1396484375,0.10791015625,0.03173828125
L7H18,82,1,257,uld,False,False,False,"[{""fact"": 19, ""query"": true, ""role"": ""target"", ""first"": false, ""last"": false}]",-0.0390625,-0.02587890625,-0.01318359375
L7H18,82,1,258,na,False,False,False,"[{""fact"": 19, ""query"": true, ""role"": ""target"", ""first"": false, ""last"": true}]",-0.054443359375,-0.037841796875,-0.0166015625
L7H18,82,1,259,is,False,False,False,[],0.00390625,0.00341796875,0.00048828125
L7H18,82,1,260,the,False,False,False,[],0.0638427734375,0.0579833984375,0.005859375
L7H18,82,1,261,mother,False,False,False,[],-0.027099609375,-0.016357421875,-0.0107421875
L7H18,82,1,262,of,False,False,False,[],0.00146484375,0.00048828125,0.0009765625
L7H18,82,1,263,Hern,False,False,False,"[{""fact"": 19, ""query"": true, ""role"": ""source"", ""first"": true, ""last"": false}]",-0.009521484375,-0.007080078125,-0.00244140625
L7H18,82,1,264,ia,False,False,False,"[{""fact"": 19, ""query"": true, ""role"": ""source"", ""first"": false, ""last"": true}]",-0.016357421875,-0.010498046875,-0.005859375
L7H18,82,1,265,.,False,False,True,[],0.00341796875,0.00537109375,-0.001953125
L7H18,82,1,266,Question,False,True,False,[],0.001220703125,0.002685546875,-0.00146484375
L7H18,82,1,267,:,False,True,True,[],0.0029296875,0.0029296875,0.0
L7H18,82,1,268,Who,False,True,False,[],-0.0108642578125,-0.0045166015625,-0.00634765625
L7H18,82,1,269,is,False,True,False,[],0.0023193359375,0.0032958984375,-0.0009765625
L7H18,82,1,270,the,False,True,False,[],-0.001220703125,0.000732421875,-0.001953125
L7H18,82,1,271,mother,False,True,False,[],0.0008544921875,0.0018310546875,-0.0009765625
L7H18,82,1,272,of,False,True,False,[],0.002197265625,0.002685546875,-0.00048828125
L7H18,82,1,273,Hern,False,True,False,[],0.0013427734375,0.0023193359375,-0.0009765625
L7H18,82,1,274,ia,False,True,False,[],0.0015869140625,0.0035400390625,-0.001953125
L7H18,82,1,275,?,False,True,True,[],-0.001220703125,0.002685546875,-0.00390625
L7H18,82,1,276,Answer,False,True,False,[],0.002685546875,0.003173828125,-0.00048828125
L7H18,82,1,277,:,True,True,True,[],-0.0010986328125,-0.0010986328125,0.0
L8H15,82,1,235,W,False,False,False,"[{""fact"": 17, ""query"": false, ""role"": ""target"", ""first"": true, ""last"": false}]",0.00927734375,0.00634765625,0.0029296875
L8H15,82,1,236,ul,False,False,False,"[{""fact"": 17, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": false}]",-0.025390625,-0.01611328125,-0.00927734375
L8H15,82,1,237,na,False,False,False,"[{""fact"": 17, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": true}]",0.102294921875,0.092041015625,0.01025390625
L8H15,82,1,238,is,False,False,False,[],0.14215087890625,0.12310791015625,0.01904296875
L8H15,82,1,239,the,False,False,False,[],0.0045166015625,0.0025634765625,0.001953125
L8H15,82,1,240,mother,False,False,False,[],0.0020751953125,0.0040283203125,-0.001953125
L8H15,82,1,241,of,False,False,False,[],-0.022216796875,-0.017333984375,-0.0048828125
L8H15,82,1,242,Dil,False,False,False,"[{""fact"": 17, ""query"": false, ""role"": ""source"", ""first"": true, ""last"": false}]",0.1458740234375,0.0970458984375,0.048828125
L8H15,82,1,243,tn,False,False,False,"[{""fact"": 17, ""query"": false, ""role"": ""source"", ""first"": false, ""last"": false}]",-0.011474609375,-0.010498046875,-0.0009765625
L8H15,82,1,244,a,False,False,False,"[{""fact"": 17, ""query"": false, ""role"": ""source"", ""first"": false, ""last"": true}]",0.019287109375,0.012939453125,0.00634765625
L8H15,82,1,245,.,False,False,True,[],-0.03515625,-0.02587890625,-0.00927734375
L8H15,82,1,246,H,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""target"", ""first"": true, ""last"": false}]",0.0023193359375,0.0037841796875,-0.00146484375
L8H15,82,1,247,ern,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": false}]",-0.0166015625,-0.0087890625,-0.0078125
L8H15,82,1,248,ia,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": true}]",0.015380859375,0.009521484375,0.005859375
L8H15,82,1,249,is,False,False,False,[],0.004150390625,0.002685546875,0.00146484375
L8H15,82,1,250,the,False,False,False,[],0.0125732421875,0.0081787109375,0.00439453125
L8H15,82,1,251,mother,False,False,False,[],0.0091552734375,0.0062255859375,0.0029296875
L8H15,82,1,252,of,False,False,False,[],-0.0047607421875,-0.0008544921875,-0.00390625
L8H15,82,1,253,Vul,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""source"", ""first"": true, ""last"": false}]",0.010009765625,0.005615234375,0.00439453125
L8H15,82,1,254,ma,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""source"", ""first"": false, ""last"": true}]",0.06103515625,0.044921875,0.01611328125
L8H15,82,1,255,.,False,False,True,[],-0.020751953125,-0.011474609375,-0.00927734375
L8H15,82,1,256,D,False,False,False,"[{""fact"": 19, ""query"": true, ""role"": ""target"", ""first"": true, ""last"": false}]",-0.037841796875,-0.024658203125,-0.01318359375
L8H15,82,1,257,uld,False,False,False,"[{""fact"": 19, ""query"": true, ""role"": ""target"", ""first"": false, ""last"": false}]",-0.093017578125,-0.060302734375,-0.03271484375
L8H15,82,1,258,na,False,False,False,"[{""fact"": 19, ""query"": true, ""role"": ""target"", ""first"": false, ""last"": true}]",-0.097412109375,-0.078857421875,-0.0185546875
L8H15,82,1,259,is,False,False,False,[],-0.06884765625,-0.0458984375,-0.02294921875
L8H15,82,1,260,the,False,False,False,[],0.031005859375,0.023681640625,0.00732421875
L8H15,82,1,261,mother,False,False,False,[],0.0621337890625,0.0421142578125,0.02001953125
L8H15,82,1,262,of,False,False,False,[],0.1053466796875,0.0499267578125,0.055419921875
L8H15,82,1,263,Hern,False,False,False,"[{""fact"": 19, ""query"": true, ""role"": ""source"", ""first"": true, ""last"": false}]",-0.0023193359375,0.0010986328125,-0.00341796875
L8H15,82,1,264,ia,False,False,False,"[{""fact"": 19, ""query"": true, ""role"": ""source"", ""first"": false, ""last"": true}]",0.009033203125,0.009521484375,-0.00048828125
L8H15,82,1,265,.,False,False,True,[],-0.03955078125,-0.02783203125,-0.01171875
L8H15,82,1,266,Question,False,True,False,[],-0.0018310546875,-0.0018310546875,0.0
L8H15,82,1,267,:,False,True,True,[],-0.0015869140625,-0.0020751953125,0.00048828125
L8H15,82,1,268,Who,False,True,False,[],0.011962890625,0.009033203125,0.0029296875
L8H15,82,1,269,is,False,True,False,[],0.0015869140625,0.0001220703125,0.00146484375
L8H15,82,1,270,the,False,True,False,[],-0.0068359375,-0.00390625,-0.0029296875
L8H15,82,1,271,mother,False,True,False,[],0.00390625,0.0048828125,-0.0009765625
L8H15,82,1,272,of,False,True,False,[],0.0052490234375,0.0018310546875,0.00341796875
L8H15,82,1,273,Hern,False,True,False,[],-0.013427734375,-0.008056640625,-0.00537109375
L8H15,82,1,274,ia,False,True,False,[],-0.0025634765625,0.0032958984375,-0.005859375
L8H15,82,1,275,?,False,True,True,[],0.005126953125,0.005126953125,0.0
L8H15,82,1,276,Answer,False,True,False,[],0.0047607421875,0.0037841796875,0.0009765625
L8H15,82,1,277,:,True,True,True,[],0.003662109375,0.004150390625,-0.00048828125
L9H16,82,1,235,W,False,False,False,"[{""fact"": 17, ""query"": false, ""role"": ""target"", ""first"": true, ""last"": false}]",-0.18115234375,-0.13330078125,-0.0478515625
L9H16,82,1,236,ul,False,False,False,"[{""fact"": 17, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": false}]",0.0220947265625,0.0191650390625,0.0029296875
L9H16,82,1,237,na,False,False,False,"[{""fact"": 17, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": true}]",0.0601806640625,0.0450439453125,0.01513671875
L9H16,82,1,238,is,False,False,False,[],-0.02587890625,-0.01708984375,-0.0087890625
L9H16,82,1,239,the,False,False,False,[],0.00341796875,0.00390625,-0.00048828125
L9H16,82,1,240,mother,False,False,False,[],-0.013916015625,-0.006103515625,-0.0078125
L9H16,82,1,241,of,False,False,False,[],-0.012939453125,-0.010009765625,-0.0029296875
L9H16,82,1,242,Dil,False,False,False,"[{""fact"": 17, ""query"": false, ""role"": ""source"", ""first"": true, ""last"": false}]",0.0025634765625,0.0025634765625,0.0
L9H16,82,1,243,tn,False,False,False,"[{""fact"": 17, ""query"": false, ""role"": ""source"", ""first"": false, ""last"": false}]",0.0098876953125,0.0084228515625,0.00146484375
L9H16,82,1,244,a,False,False,False,"[{""fact"": 17, ""query"": false, ""role"": ""source"", ""first"": false, ""last"": true}]",0.013916015625,0.008544921875,0.00537109375
L9H16,82,1,245,.,False,False,True,[],0.031982421875,0.018310546875,0.013671875
L9H16,82,1,246,H,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""target"", ""first"": true, ""last"": false}]",0.00830078125,0.00634765625,0.001953125
L9H16,82,1,247,ern,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": false}]",-0.00146484375,-0.001953125,0.00048828125
L9H16,82,1,248,ia,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""target"", ""first"": false, ""last"": true}]",0.003662109375,0.004638671875,-0.0009765625
L9H16,82,1,249,is,False,False,False,[],-0.010498046875,-0.004638671875,-0.005859375
L9H16,82,1,250,the,False,False,False,[],-0.002197265625,-0.001708984375,-0.00048828125
L9H16,82,1,251,mother,False,False,False,[],0.0030517578125,0.0015869140625,0.00146484375
L9H16,82,1,252,of,False,False,False,[],0.008544921875,0.004638671875,0.00390625
L9H16,82,1,253,Vul,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""source"", ""first"": true, ""last"": false}]",0.0283203125,0.02001953125,0.00830078125
L9H16,82,1,254,ma,False,False,False,"[{""fact"": 18, ""query"": false, ""role"": ""source"", ""first"": false, ""last"": true}]",0.0333251953125,0.0245361328125,0.0087890625
L9H16,82,1,255,.,False,False,True,[],-0.01904296875,-0.01123046875,-0.0078125
L9H16,82,1,256,D,False,False,False,"[{""fact"": 19, ""query"": true, ""role"": ""target"", ""first"": true, ""last"": false}]",0.033935546875,0.022216796875,0.01171875
L9H16,82,1,257,uld,False,False,False,"[{""fact"": 19, ""query"": true, ""role"": ""target"", ""first"": false, ""last"": false}]",-0.014892578125,-0.007568359375,-0.00732421875
