pair_id,family,order,writer,site,readout,intact_contrast,head_site_shift,head_span_shift,entity_swap_shift,irrelevant_shift,none_contrast
150/direct/base/0/order0,150,0,L17H1,query_is,mother_of,1.828125,0.0078125,0.0078125,0.009765625,0.005859375,1.841796875
150/direct/base/0/order0,150,0,L17H1,query_period,identity,4.9296875,-0.0625004768371582,-0.0625004768371582,-0.0859375,0.0,5.4296875
150/direct/base/0/order0,150,0,L17H1,query_period,mother_of,1.84765625,-0.02734375,-0.02734375,-0.03125,-0.03125,1.841796875
150/direct/base/0/order1,150,1,L15H25,query_child_last,identity,5.05078125,0.0625004768371582,0.0625004768371582,0.06640625,0.05078125,5.4296875
150/direct/base/0/order1,150,1,L15H25,query_child_last,mother_of,1.8203125,-0.001953125,-0.001953125,0.0,-0.017578125,1.841796875
150/direct/base/0/order1,150,1,L15H25,query_is,identity,4.64453125,-0.0078125,-0.0078125,-0.171875,-0.1328125,5.4296875
150/direct/base/0/order1,150,1,L15H25,query_is,mother_of,1.828125,0.0,0.0,0.00390625,0.001953125,1.841796875
150/direct/base/0/order1,150,1,L17H1,query_is,identity,5.265625,-0.5546875,-0.5546875,-0.6601567268371582,-0.5625,5.4296875
150/direct/base/0/order1,150,1,L17H1,query_is,mother_of,1.83203125,0.0,0.0,-0.001953125,0.0078125,1.841796875
150/direct/base/0/order1,150,1,L17H1,query_period,identity,4.96484375,0.0,0.0,-0.015625,-0.140625,5.4296875
150/direct/base/0/order1,150,1,L17H1,query_period,mother_of,1.849609375,-0.033203125,-0.033203125,-0.03125,-0.04296875,1.841796875
154/direct/base/0/order0,154,0,L15H25,query_child_last,identity,-6.5078125,0.01171875,0.01171875,0.015625,-1.5976557731628418,-5.492188453674316
154/direct/base/0/order0,154,0,L15H25,query_child_last,mother_of,-2.95703125,-0.01171875,-0.01171875,0.0,0.00390625,-2.964844226837158
154/direct/base/0/order0,154,0,L15H25,query_is,identity,-6.62890625,-0.00390625,-0.00390625,-0.04296875,-0.0625,-5.492188453674316
154/direct/base/0/order0,154,0,L15H25,query_is,mother_of,-2.914062023162842,0.0,0.0,-0.003907203674316406,-0.007812976837158203,-2.964844226837158
154/direct/base/0/order0,154,0,L17H1,query_is,identity,-6.14453125,-0.46484375,-0.46484375,-0.34765625,-0.3515625,-5.492188453674316
154/direct/base/0/order0,154,0,L17H1,query_is,mother_of,-2.929687023162842,0.007811546325683594,0.007811546325683594,-0.007813453674316406,0.0039052963256835938,-2.964844226837158
154/direct/base/0/order0,154,0,L17H1,query_period,identity,-6.18359375,-0.04296875,-0.04296875,-0.01171875,-0.13671875,-5.492188453674316
154/direct/base/0/order0,154,0,L17H1,query_period,mother_of,-2.824218273162842,-0.0976567268371582,-0.0976567268371582,-0.140625,-0.1367192268371582,-2.964844226837158
154/direct/base/0/order1,154,1,L15H25,query_child_last,identity,-6.56640625,0.015625,0.015625,-0.01171875,-0.87109375,-5.492188453674316
154/direct/base/0/order1,154,1,L15H25,query_child_last,mother_of,-2.953124523162842,-0.003906726837158203,-0.003906726837158203,0.003905773162841797,0.00390625,-2.964844226837158
154/direct/base/0/order1,154,1,L15H25,query_is,identity,-6.65234375,0.00390625,0.00390625,-0.078125,0.01171875,-5.492188453674316
154/direct/base/0/order1,154,1,L15H25,query_is,mother_of,-2.929687023162842,-9.5367431640625e-07,-9.5367431640625e-07,-0.0078125,-0.015625476837158203,-2.964844226837158
154/direct/base/0/order1,154,1,L17H1,query_is,identity,-6.06640625,-0.61328125,-0.61328125,-0.49609375,-0.421875,-5.492188453674316
154/direct/base/0/order1,154,1,L17H1,query_is,mother_of,-2.925781726837158,9.5367431640625e-07,9.5367431640625e-07,0.0,0.00390625,-2.964844226837158
154/direct/base/0/order1,154,1,L17H1,query_period,identity,-6.33984375,0.015625,0.015625,0.01171875,0.1640625,-5.492188453674316
154/direct/base/0/order1,154,1,L17H1,query_period,mother_of,-2.89453125,-0.046875,-0.046875,-0.046875,-0.0546875,-2.964844226837158
162/direct/base/0/order0,162,0,L15H25,query_child_last,identity,-0.59375,-0.0078125,-0.0078125,0.12109375,-0.5468754768371582,-1.05078125
162/direct/base/0/order0,162,0,L15H25,query_child_last,mother_of,0.251953125,-0.001953125,-0.001953125,0.00390625,-0.0078125,0.197265625
162/direct/base/0/order0,162,0,L15H25,query_is,identity,-0.51953125,0.0,0.0,-0.09765625,-0.0234375,-1.05078125
162/direct/base/0/order0,162,0,L15H25,query_is,mother_of,0.22265625,0.0,0.0,0.001953125,-0.001953125,0.197265625
162/direct/base/0/order0,162,0,L17H1,query_is,identity,-1.16796875,-0.2578129768371582,-0.2578129768371582,-0.3046875,-0.3593745231628418,-1.05078125
162/direct/base/0/order0,162,0,L17H1,query_is,mother_of,0.20703125,-0.0078125,-0.0078125,-0.00390625,-0.013671875,0.197265625
162/direct/base/0/order0,162,0,L17H1,query_period,identity,-1.453125,-0.0429682731628418,-0.0429682731628418,-0.0429692268371582,-0.05078125,-1.05078125
162/direct/base/0/order0,162,0,L17H1,query_period,mother_of,0.224609375,-0.0234375,-0.0234375,-0.01953125,-0.013671875,0.197265625
162/direct/base/0/order1,162,1,L15H25,query_child_last,identity,-0.5585932731628418,0.0039052963256835938,0.0039052963256835938,0.003905773162841797,-0.4960942268371582,-1.05078125
162/direct/base/0/order1,162,1,L15H25,query_child_last,mother_of,0.255859375,0.0,0.0,-0.001953125,-0.009765625,0.197265625
162/direct/base/0/order1,162,1,L15H25,query_is,identity,-0.4453125,-0.00390625,-0.00390625,-0.13671875,-0.17578125,-1.05078125
162/direct/base/0/order1,162,1,L15H25,query_is,mother_of,0.21875,0.0,0.0,0.00390625,-0.001953125,0.197265625
162/direct/base/0/order1,162,1,L17H1,query_is,identity,-1.01953125,-0.4765620231628418,-0.4765620231628418,-0.515625,-0.46875,-1.05078125
162/direct/base/0/order1,162,1,L17H1,query_is,mother_of,0.21875,-0.03125,-0.03125,-0.025390625,-0.017578125,0.197265625
162/direct/base/0/order1,162,1,L17H1,query_period,identity,-1.4921875,-0.00390625,-0.00390625,-4.76837158203125e-07,-0.01953125,-1.05078125
162/direct/base/0/order1,162,1,L17H1,query_period,mother_of,0.220703125,-0.017578125,-0.017578125,-0.0078125,-0.017578125,0.197265625
176/direct/base/0/order0,176,0,L15H25,query_child_last,identity,-2.265625,-0.011718273162841797,-0.011718273162841797,0.03125,0.2968745231628418,-1.42578125
176/direct/base/0/order0,176,0,L15H25,query_child_last,mother_of,0.267578125,0.001953125,0.001953125,0.0078125,0.01953125,0.267578125
176/direct/base/0/order0,176,0,L15H25,query_is,identity,-1.7734375,-0.00390625,-0.00390625,-0.03125,-0.0703125,-1.42578125
176/direct/base/0/order0,176,0,L15H25,query_is,mother_of,0.291015625,0.0,0.0,0.0,0.00390625,0.267578125
176/direct/base/0/order0,176,0,L17H1,query_is,identity,-1.484375,-0.3828120231628418,-0.3828120231628418,-0.3867182731628418,-0.36328125,-1.42578125
176/direct/base/0/order0,176,0,L17H1,query_is,mother_of,0.30078125,0.0,0.0,-0.001953125,-0.00390625,0.267578125
176/direct/base/0/order0,176,0,L17H1,query_period,identity,-1.6718745231628418,-0.0820317268371582,-0.0820317268371582,-0.1015625,-0.1054692268371582,-1.42578125
176/direct/base/0/order0,176,0,L17H1,query_period,mother_of,0.294921875,-0.01171875,-0.01171875,-0.015625,0.0078125,0.267578125
176/direct/base/0/order1,176,1,L15H25,query_child_last,identity,-2.171875,-0.003905773162841797,-0.003905773162841797,0.00390625,0.1093754768371582,-1.42578125
176/direct/base/0/order1,176,1,L15H25,query_child_last,mother_of,0.28125,0.0,0.0,0.00390625,0.005859375,0.267578125
176/direct/base/0/order1,176,1,L15H25,query_is,identity,-1.7109370231628418,-0.003906726837158203,-0.003906726837158203,-0.1171879768371582,-0.0742197036743164,-1.42578125
176/direct/base/0/order1,176,1,L15H25,query_is,mother_of,0.29296875,0.00390625,0.00390625,0.0,-0.001953125,0.267578125
176/direct/base/0/order1,176,1,L17H1,query_is,identity,-1.3046875,-0.5703125,-0.5703125,-0.5585942268371582,-0.55078125,-1.42578125
176/direct/base/0/order1,176,1,L17H1,query_is,mother_of,0.30078125,-0.001953125,-0.001953125,-0.001953125,-0.001953125,0.267578125
176/direct/base/0/order1,176,1,L17H1,query_period,identity,-1.73828125,-0.046875,-0.046875,-0.03515625,-0.04296875,-1.42578125
176/direct/base/0/order1,176,1,L17H1,query_period,mother_of,0.30078125,0.0,0.0,-0.001953125,-0.015625,0.267578125
178/direct/base/0/order0,178,0,L15H25,query_child_last,identity,-0.26171875,-0.00390625,-0.00390625,-0.01953125,-0.18359375,-0.359375
178/direct/base/0/order0,178,0,L15H25,query_child_last,mother_of,-0.0390625,-0.001953125,-0.001953125,0.0,-0.005859375,-0.087890625
178/direct/base/0/order0,178,0,L15H25,query_is,identity,0.2109375,0.0078125,0.0078125,-0.10546875,-0.328125,-0.359375
178/direct/base/0/order0,178,0,L15H25,query_is,mother_of,-0.029296875,0.0,0.0,-0.00390625,-0.00390625,-0.087890625
178/direct/base/0/order0,178,0,L17H1,query_is,identity,0.26953125,-0.32421875,-0.32421875,-0.4140625,-0.5546875,-0.359375
178/direct/base/0/order0,178,0,L17H1,query_is,mother_of,-0.025390625,-0.01171875,-0.01171875,-0.009765625,-0.01171875,-0.087890625
178/direct/base/0/order0,178,0,L17H1,query_period,identity,0.05859375,-0.0390625,-0.0390625,-0.0390625,-0.05859375,-0.359375
178/direct/base/0/order0,178,0,L17H1,query_period,mother_of,-0.021484375,-0.0234375,-0.0234375,-0.03515625,-0.025390625,-0.087890625
178/direct/base/0/order1,178,1,L15H25,query_child_last,identity,-0.18359375,-0.01171875,-0.01171875,-0.03125,-0.24609375,-0.359375
178/direct/base/0/order1,178,1,L15H25,query_child_last,mother_of,-0.041015625,-0.001953125,-0.001953125,-0.001953125,-0.00390625,-0.087890625
178/direct/base/0/order1,178,1,L15H25,query_is,identity,0.2890625,0.00390625,0.00390625,-0.37109375,-0.21875,-0.359375
178/direct/base/0/order1,178,1,L15H25,query_is,mother_of,-0.029296875,0.0,0.0,-0.00390625,-0.00390625,-0.087890625
178/direct/base/0/order1,178,1,L17H1,query_is,identity,0.6015625,-0.6796875,-0.6796875,-0.85546875,-0.7773442268371582,-0.359375
178/direct/base/0/order1,178,1,L17H1,query_is,mother_of,-0.021484375,-0.015625,-0.015625,-0.015625,-0.01171875,-0.087890625
178/direct/base/0/order1,178,1,L17H1,query_period,identity,0.0078125,-0.01171875,-0.01171875,-0.0078125,0.01171875,-0.359375
178/direct/base/0/order1,178,1,L17H1,query_period,mother_of,-0.025390625,-0.013671875,-0.013671875,-0.01953125,-0.041015625,-0.087890625
186/direct/base/0/order0,186,0,L15H25,query_child_last,identity,0.328125,-0.0078125,-0.0078125,0.0234375,0.19921875,-0.0546875
186/direct/base/0/order0,186,0,L15H25,query_child_last,mother_of,-0.375,-0.00390625,-0.00390625,-0.001953125,-0.001953125,-0.376953125
186/direct/base/0/order0,186,0,L15H25,query_is,identity,0.44921875,0.0,0.0,-0.16796875,-0.296875,-0.0546875
186/direct/base/0/order0,186,0,L15H25,query_is,mother_of,-0.36328125,0.0,0.0,-0.00390625,0.0,-0.376953125
186/direct/base/0/order0,186,0,L17H1,query_is,identity,0.3906245231628418,-0.1953115463256836,-0.1953115463256836,-0.4374995231628418,-0.5664057731628418,-0.0546875
186/direct/base/0/order0,186,0,L17H1,query_is,mother_of,-0.384765625,-0.001953125,-0.001953125,0.001953125,-0.001953125,-0.376953125
186/direct/base/0/order0,186,0,L17H1,query_period,identity,0.28125,-0.03515625,-0.03515625,-0.05078125,0.03125,-0.0546875
186/direct/base/0/order0,186,0,L17H1,query_period,mother_of,-0.318359375,-0.037109375,-0.037109375,-0.041015625,-0.06640625,-0.376953125
186/direct/base/0/order1,186,1,L15H25,query_child_last,identity,0.4609375,-4.76837158203125e-07,-4.76837158203125e-07,-0.00390625,0.03515625,-0.0546875
186/direct/base/0/order1,186,1,L15H25,query_child_last,mother_of,-0.373046875,-0.001953125,-0.001953125,-0.00390625,-0.0078125,-0.376953125
186/direct/base/0/order1,186,1,L15H25,query_is,identity,0.484375,-0.00390625,-0.00390625,-0.33984375,-0.25,-0.0546875
186/direct/base/0/order1,186,1,L15H25,query_is,mother_of,-0.36328125,0.0,0.0,-0.0078125,-0.001953125,-0.376953125
186/direct/base/0/order1,186,1,L17H1,query_is,identity,0.4453125,-0.2851567268371582,-0.2851567268371582,-0.67578125,-0.484375,-0.0546875
186/direct/base/0/order1,186,1,L17H1,query_is,mother_of,-0.376953125,-0.01171875,-0.01171875,-0.0078125,-0.005859375,-0.376953125
186/direct/base/0/order1,186,1,L17H1,query_period,identity,0.3359375,-0.003906726837158203,-0.003906726837158203,-0.015625,-0.09375,-0.0546875
186/direct/base/0/order1,186,1,L17H1,query_period,mother_of,-0.373046875,-0.01953125,-0.01953125,-0.017578125,0.017578125,-0.376953125
192/direct/base/0/order0,192,0,L15H25,query_child_last,identity,-0.7734370231628418,-0.007812976837158203,-0.007812976837158203,0.031249523162841797,-0.046875,-1.30859375
192/direct/base/0/order0,192,0,L15H25,query_child_last,mother_of,-1.283203125,0.0,0.0,0.001953125,0.009765625,-1.267578125
192/direct/base/0/order0,192,0,L15H25,query_is,identity,-0.28125,0.0,0.0,-0.17578125,-0.41796875,-1.30859375
192/direct/base/0/order0,192,0,L15H25,query_is,mother_of,-1.27734375,0.00390625,0.00390625,0.0,-0.001953125,-1.267578125
192/direct/base/0/order0,192,0,L17H1,query_is,identity,-0.4140625,-0.26171875,-0.26171875,-0.3164067268371582,-0.4375,-1.30859375
192/direct/base/0/order0,192,0,L17H1,query_is,mother_of,-1.291015625,-0.00390625,-0.00390625,-0.009765625,-0.01171875,-1.267578125
192/direct/base/0/order0,192,0,L17H1,query_period,identity,-0.64453125,-0.109375,-0.109375,-0.08203125,-0.015625,-1.30859375
192/direct/base/0/order0,192,0,L17H1,query_period,mother_of,-1.267578125,-0.017578125,-0.017578125,-0.015625,-0.015625,-1.267578125
192/direct/base/0/order1,192,1,L15H25,query_child_last,identity,-0.796875,-0.015625,-0.015625,4.76837158203125e-07,-0.12890625,-1.30859375
192/direct/base/0/order1,192,1,L15H25,query_child_last,mother_of,-1.2734375,0.0,0.0,0.0,0.00390625,-1.267578125
192/direct/base/0/order1,192,1,L15H25,query_is,identity,-0.375,-0.00390625,-0.00390625,-0.32421875,-0.1796875,-1.30859375
192/direct/base/0/order1,192,1,L15H25,query_is,mother_of,-1.27734375,0.0,0.0,-0.00390625,0.00390625,-1.267578125
192/direct/base/0/order1,192,1,L17H1,query_is,identity,-0.203125,-0.5039067268371582,-0.5039067268371582,-0.6953129768371582,-0.5625004768371582,-1.30859375
192/direct/base/0/order1,192,1,L17H1,query_is,mother_of,-1.28515625,-0.013671875,-0.013671875,-0.015625,-0.017578125,-1.267578125
192/direct/base/0/order1,192,1,L17H1,query_period,identity,-0.609375,-0.02734375,-0.02734375,-0.0468754768371582,-0.109375,-1.30859375
192/direct/base/0/order1,192,1,L17H1,query_period,mother_of,-1.279296875,-0.01171875,-0.01171875,-0.009765625,-0.00390625,-1.267578125
196/direct/base/0/order0,196,0,L15H25,query_child_last,identity,-0.1953125,0.0,0.0,0.01953125,-0.23828125,-0.1171875
196/direct/base/0/order0,196,0,L15H25,query_child_last,mother_of,0.8984375,-0.00390625,-0.00390625,-0.001953125,-0.009765625,0.919921875
196/direct/base/0/order0,196,0,L15H25,query_is,identity,-0.234375,0.00390625,0.00390625,-0.13671875,-0.09765625,-0.1171875
196/direct/base/0/order0,196,0,L15H25,query_is,mother_of,0.8828125,0.0,0.0,-0.005859375,-0.00390625,0.919921875
196/direct/base/0/order0,196,0,L17H1,query_is,identity,0.18359375,-0.4609375,-0.4609375,-0.4453125,-0.546875,-0.1171875
196/direct/base/0/order0,196,0,L17H1,query_is,mother_of,0.89453125,-0.01171875,-0.01171875,-0.017578125,-0.021484375,0.919921875
196/direct/base/0/order0,196,0,L17H1,query_period,identity,0.24609375,-0.07421875,-0.07421875,-0.12109375,-0.328125,-0.1171875
196/direct/base/0/order0,196,0,L17H1,query_period,mother_of,0.90625,-0.0234375,-0.0234375,-0.060546875,-0.037109375,0.919921875
196/direct/base/0/order1,196,1,L15H25,query_child_last,identity,-0.2734375,0.0,0.0,0.0078125,-0.0078125,-0.1171875
196/direct/base/0/order1,196,1,L15H25,query_child_last,mother_of,0.8984375,0.0,0.0,-0.00390625,-0.00390625,0.919921875
196/direct/base/0/order1,196,1,L15H25,query_is,identity,-0.1484375,0.00390625,0.00390625,-0.19921875,-0.16796875,-0.1171875
196/direct/base/0/order1,196,1,L15H25,query_is,mother_of,0.884765625,0.0,0.0,-0.0078125,-0.00390625,0.919921875
196/direct/base/0/order1,196,1,L17H1,query_is,identity,0.34375,-0.6328125,-0.6328125,-0.640625,-0.5859375,-0.1171875
196/direct/base/0/order1,196,1,L17H1,query_is,mother_of,0.890625,-0.0078125,-0.0078125,-0.015625,-0.009765625,0.919921875
196/direct/base/0/order1,196,1,L17H1,query_period,identity,-0.04296875,-0.03515625,-0.03515625,-0.03515625,0.17578125,-0.1171875
196/direct/base/0/order1,196,1,L17H1,query_period,mother_of,0.896484375,-0.009765625,-0.009765625,-0.0234375,-0.05078125,0.919921875
