id,direction,stratum,value,families,mean,mean_absolute,median,minimum,maximum,sign_fraction,above_tau_fraction,retained,classification,descriptive_ci_low,descriptive_ci_high
G2group:residual23:intact,restore,axis,answer_swap,89,0.23779426531845263,0.6053103864862678,0.23130416870117188,-1.635986328125,2.0224609375,0.6067415730337079,0.8876404494382022,True,heterogeneous,0.08905250677901708,0.3854933304733104
G2group:residual23:weakened,noise,axis,answer_swap,89,0.18533253535795746,0.6562204160047381,0.17919921875,-1.536834716796875,2.75537109375,0.5955056179775281,0.9101123595505618,True,heterogeneous,0.014637575022290265,0.3607089806473657
G2group:residual23:weakened,restore,axis,answer_swap,89,0.25563915124100245,0.611795382553272,0.249420166015625,-1.4355926513671875,1.90478515625,0.5955056179775281,0.9213483146067416,True,heterogeneous,0.10658518866206823,0.4048114784647908
block:L17H1:query_sentence,noise,axis,answer_swap,89,5.535144162981697,5.535144162981697,5.32861328125,0.5670833587646484,9.60595703125,1.0,1.0,True,coherent,5.194135983874289,5.883109356848041
block:L17H1:query_sentence,restore,axis,answer_swap,89,5.350544425878632,5.350544425878632,5.4971923828125,0.32733917236328125,9.131866455078125,1.0,1.0,True,coherent,5.021266155296497,5.673158124055754
block:L17H1:query_sentence:self,noise,axis,answer_swap,89,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,below_rule,0.0,0.0
block:L17H1:query_sentence:self,restore,axis,answer_swap,89,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,below_rule,0.0,0.0
block:L17H1:query_sentence:source,noise,axis,answer_swap,89,6.276379397745883,6.276379397745883,5.939605712890625,2.9380455017089844,11.3253173828125,1.0,1.0,True,coherent,5.919524382741264,6.651270670033573
block:L17H1:query_sentence:source,restore,axis,answer_swap,89,5.972021365433596,5.972021365433596,5.955780029296875,1.5768203735351562,10.648895263671875,1.0,1.0,True,coherent,5.633342470211929,6.31296150389682
block:L17H1:query_writer_union,noise,axis,answer_swap,89,4.978002012445685,4.978002012445685,4.749443054199219,0.558319091796875,8.3363037109375,1.0,1.0,True,coherent,4.666299336144093,5.29205353822601
block:L17H1:query_writer_union,restore,axis,answer_swap,89,4.790111766772323,4.790111766772323,4.880126953125,0.279205322265625,9.042449951171875,1.0,1.0,True,coherent,4.482427552308929,5.093421411782168
