id,direction,family,effect,order_delta
0259de511e26cdd14804,noise,0,3.20367431640625,5.6690673828125
0259de511e26cdd14804,noise,2,4.256195068359375,4.14715576171875
0259de511e26cdd14804,noise,4,9.5489501953125,5.790771484375
0259de511e26cdd14804,noise,6,4.39617919921875,6.1595458984375
0259de511e26cdd14804,noise,8,3.312744140625,9.32470703125
0259de511e26cdd14804,noise,12,9.355560302734375,0.33477783203125
0259de511e26cdd14804,noise,14,9.112701416015625,2.85479736328125
0259de511e26cdd14804,noise,16,6.4445953369140625,2.753448486328125
0259de511e26cdd14804,noise,20,8.785487174987793,5.708669662475586
0259de511e26cdd14804,noise,24,6.31365966796875,7.0045166015625
0259de511e26cdd14804,noise,26,7.898284912109375,5.97528076171875
0259de511e26cdd14804,noise,28,7.831634521484375,1.47882080078125
0259de511e26cdd14804,noise,30,5.045654296875,7.59716796875
0259de511e26cdd14804,noise,32,6.0870513916015625,8.546173095703125
0259de511e26cdd14804,noise,34,6.279587268829346,2.4454050064086914
0259de511e26cdd14804,noise,36,7.1009063720703125,5.246185302734375
0259de511e26cdd14804,noise,38,7.116302490234375,4.46441650390625
0259de511e26cdd14804,noise,40,3.7177391052246094,6.323295593261719
0259de511e26cdd14804,noise,44,6.3940887451171875,3.598236083984375
0259de511e26cdd14804,noise,46,7.418830871582031,4.6641998291015625
0259de511e26cdd14804,noise,48,6.183231353759766,8.098136901855469
0259de511e26cdd14804,noise,50,6.0880126953125,7.784423828125
0259de511e26cdd14804,noise,52,6.097137451171875,7.36248779296875
0259de511e26cdd14804,noise,54,6.3794097900390625,5.485382080078125
0259de511e26cdd14804,noise,56,9.133773803710938,0.416473388671875
0259de511e26cdd14804,noise,58,7.0345916748046875,7.622894287109375
0259de511e26cdd14804,noise,60,6.87701416015625,9.2662353515625
0259de511e26cdd14804,noise,62,5.448577880859375,10.73260498046875
0259de511e26cdd14804,noise,64,5.35498046875,5.888671875
0259de511e26cdd14804,noise,66,3.6400146484375,8.261962890625
0259de511e26cdd14804,noise,68,7.9188232421875,8.447021484375
0259de511e26cdd14804,noise,70,5.6622314453125,5.146240234375
0259de511e26cdd14804,noise,72,5.06219482421875,5.3375244140625
0259de511e26cdd14804,noise,76,6.778411865234375,3.24285888671875
0259de511e26cdd14804,noise,78,8.0753173828125,6.674072265625
0259de511e26cdd14804,noise,80,6.7650146484375,8.008056640625
0259de511e26cdd14804,noise,82,5.46014404296875,7.1912841796875
0259de511e26cdd14804,noise,84,7.4715118408203125,7.522369384765625
0259de511e26cdd14804,noise,86,4.7440032958984375,9.210906982421875
0259de511e26cdd14804,noise,88,8.40130615234375,6.9844970703125
0259de511e26cdd14804,noise,90,5.473392486572266,9.696784973144531
0259de511e26cdd14804,noise,92,6.6043701171875,3.806396484375
0259de511e26cdd14804,noise,94,6.451690673828125,8.15203857421875
0259de511e26cdd14804,noise,96,8.645988464355469,3.9965667724609375
0259de511e26cdd14804,noise,98,5.5936279296875,1.75537109375
0259de511e26cdd14804,noise,100,6.5032958984375,8.48828125
0259de511e26cdd14804,noise,102,6.689292907714844,5.2843475341796875
0259de511e26cdd14804,noise,104,4.913299560546875,3.66986083984375
0259de511e26cdd14804,noise,108,5.662525177001953,8.456886291503906
0259de511e26cdd14804,noise,110,7.409088134765625,9.15740966796875
0259de511e26cdd14804,noise,112,7.158638000488281,3.8653717041015625
0259de511e26cdd14804,noise,114,6.076385498046875,4.62811279296875
0259de511e26cdd14804,noise,116,7.01153564453125,8.2669677734375
0259de511e26cdd14804,noise,118,6.67132568359375,8.9549560546875
0259de511e26cdd14804,noise,120,6.338897705078125,5.03167724609375
0259de511e26cdd14804,noise,122,6.578322410583496,8.834867477416992
0259de511e26cdd14804,noise,124,9.7764892578125,6.407470703125
0259de511e26cdd14804,noise,126,5.69677734375,10.16259765625
0259de511e26cdd14804,noise,128,8.055877685546875,2.22210693359375
0259de511e26cdd14804,noise,130,6.2910614013671875,4.618560791015625
0259de511e26cdd14804,noise,132,6.6851959228515625,9.917266845703125
0259de511e26cdd14804,noise,134,4.679656982421875,10.83843994140625
0259de511e26cdd14804,noise,136,7.6868896484375,6.981201171875
0259de511e26cdd14804,noise,138,4.227203369140625,4.80255126953125
0259de511e26cdd14804,noise,140,7.5198974609375,3.059326171875
0259de511e26cdd14804,noise,142,5.705810546875,7.18603515625
0259de511e26cdd14804,noise,148,6.38031005859375,2.9129638671875
0259de511e26cdd14804,noise,150,3.788909912109375,4.70281982421875
0259de511e26cdd14804,noise,152,5.951171875,7.385009765625
0259de511e26cdd14804,noise,154,4.026451110839844,6.7185821533203125
0259de511e26cdd14804,noise,156,5.933746337890625,9.00689697265625
0259de511e26cdd14804,noise,158,4.954582571983337,5.244126081466675
0259de511e26cdd14804,noise,160,8.074538230895996,7.301420211791992
0259de511e26cdd14804,noise,162,9.038299560546875,0.17926025390625
0259de511e26cdd14804,noise,166,11.339691162109375,5.11895751953125
0259de511e26cdd14804,noise,168,0.607177734375,0.63427734375
0259de511e26cdd14804,noise,170,9.31658935546875,9.1917724609375
0259de511e26cdd14804,noise,172,4.890022277832031,6.6974945068359375
0259de511e26cdd14804,noise,174,0.4808349609375,0.255615234375
0259de511e26cdd14804,noise,176,8.09521484375,5.708984375
0259de511e26cdd14804,noise,178,7.221446990966797,7.160667419433594
0259de511e26cdd14804,noise,180,7.8697967529296875,5.885406494140625
0259de511e26cdd14804,noise,182,7.570068359375,5.62744140625
0259de511e26cdd14804,noise,186,8.5789794921875,6.924560546875
0259de511e26cdd14804,noise,188,7.43817138671875,5.8199462890625
0259de511e26cdd14804,noise,192,9.045562744140625,7.98541259765625
0259de511e26cdd14804,noise,194,6.69482421875,3.10791015625
0259de511e26cdd14804,noise,196,6.93310546875,4.8779296875
0259de511e26cdd14804,noise,198,8.484130859375,2.9775390625
0259de511e26cdd14804,restore,0,3.87896728515625,6.2276611328125
0259de511e26cdd14804,restore,2,3.8852081298828125,5.066558837890625
0259de511e26cdd14804,restore,4,8.524383544921875,8.09857177734375
0259de511e26cdd14804,restore,6,4.3291015625,5.5380859375
0259de511e26cdd14804,restore,8,3.11016845703125,6.8966064453125
0259de511e26cdd14804,restore,12,9.286102294921875,3.08160400390625
0259de511e26cdd14804,restore,14,9.24786376953125,4.2532958984375
0259de511e26cdd14804,restore,16,6.3385009765625,1.013671875
0259de511e26cdd14804,restore,20,9.667144775390625,3.33209228515625
0259de511e26cdd14804,restore,24,5.561004638671875,7.66351318359375
0259de511e26cdd14804,restore,26,7.75701904296875,8.8536376953125
