id,direction,families,mean,mean_absolute,median,minimum,maximum,sign_fraction,above_tau_fraction,retained,classification,descriptive_ci_low,descriptive_ci_high,mean_absolute_order_difference,original_gap,normalized_mean,normalized_mean_absolute
0259de511e26cdd14804,noise,89,6.528266198179695,6.528266198179695,6.578322410583496,0.4808349609375,11.339691162109375,1.0,1.0,True,coherent,6.1416965303796065,6.905443288770954,5.93749652551801,11.170458413241954,0.5844224074493487,0.5844224074493487
0259de511e26cdd14804,restore,89,6.5675191557809205,6.5675191557809205,6.653564453125,0.275390625,10.26251220703125,1.0,1.0,True,coherent,6.185368584515004,6.930932806315047,6.098035405191143,11.170458413241954,0.5879364044715921,0.5879364044715921
04c45f1dd9dd86f0659c,noise,89,4.708417544204198,4.708417544204198,4.78509521484375,0.15087890625,7.96734619140625,1.0,1.0,True,coherent,4.4404267722301265,4.973589601275625,2.96308104911547,11.170458413241954,0.42150620592460486,0.42150620592460486
04c45f1dd9dd86f0659c,restore,89,4.886957945448629,4.886957945448629,5.102783203125,0.305908203125,9.081340789794922,1.0,1.0,True,coherent,4.589055866337894,5.175810340950998,3.237432104817937,11.170458413241954,0.43748947130544025,0.43748947130544025
0530fc216644b6d345df,noise,89,-0.6109546168466632,0.8307712747809592,-0.3108673095703125,-4.941902160644531,0.8175048828125,0.6966292134831461,0.898876404494382,True,heterogeneous,-0.8543997990951109,-0.3915725978572718,0.9873806599820598,11.170458413241954,-0.05469378195996062,0.07437217382199161
0530fc216644b6d345df,restore,89,-0.4857308677073275,0.7605107125271572,-0.27813720703125,-4.132843017578125,1.765655517578125,0.6741573033707865,0.898876404494382,True,heterogeneous,-0.7087622728240623,-0.2757860071203688,0.9097163596849763,11.170458413241954,-0.04348352142213973,0.06808231895171055
063ee72b36f310e782c2,noise,89,2.7233197555113375,2.7233197555113375,2.6793212890625,0.1005859375,5.0977783203125,1.0,1.0,True,coherent,2.5221099479814595,2.925172198756357,3.30615959810407,11.170458413241954,0.2437965976654095,0.2437965976654095
063ee72b36f310e782c2,restore,89,2.864847402894095,2.864847402894095,2.8857574462890625,0.21875,6.026123046875,1.0,1.0,True,coherent,2.644105522686176,3.0839393481779633,3.5649518323748297,11.170458413241954,0.25646641318658675,0.25646641318658675
102d4d895eefba3fc400,noise,89,5.337455979893717,5.337455979893717,5.1981201171875,0.0037841796875,9.2635498046875,1.0,0.9887640449438202,True,coherent,4.995679566431582,5.684543363967638,2.280200840382094,11.170458413241954,0.47781888463650346,0.47781888463650346
102d4d895eefba3fc400,restore,89,5.520144087544987,5.520144087544987,5.44873046875,1.2510986328125,11.63201904296875,1.0,1.0,True,coherent,5.15508504342497,5.89712988499845,2.5741871180159324,11.170458413241954,0.4941734603300761,0.4941734603300761
10c30418fec83259a51c,noise,89,2.499650162257505,2.499650162257505,2.4769821166992188,0.14697265625,4.81622314453125,1.0,1.0,True,coherent,2.3375852414731226,2.6623629168178256,0.9891733533880683,11.170458413241954,0.2237732839409983,0.2237732839409983
