id,direction,stratum,value,families,mean,mean_absolute,median,minimum,maximum,sign_fraction,above_tau_fraction,retained,classification,descriptive_ci_low,descriptive_ci_high
G2:L27H23:change,noise,query_first,False,20,0.0008083343505859375,0.0025012969970703127,0.00040435791015625,-0.003173828125,0.0128173828125,0.55,0.0,False,below_rule,-0.000594329833984375,0.0025589084625244132
G2:L27H23:change,noise,query_first,True,20,-0.0002567291259765625,0.0029499053955078123,9.918212890625e-05,-0.00740814208984375,0.0087890625,0.4,0.0,False,below_rule,-0.0019542789459228516,0.0015106391906738264
G2:L27H23:conditional,noise,query_first,False,20,-0.0003185272216796875,0.004552078247070312,-0.000213623046875,-0.013671875,0.009033203125,0.5,0.0,False,below_rule,-0.0030242919921875,0.0022174835205078123
G2:L27H23:conditional,noise,query_first,True,20,-0.002264404296875,0.005084228515625,-0.002960205078125,-0.01434326171875,0.0076904296875,0.65,0.0,False,below_rule,-0.004776077270507812,0.000201416015625
G2:L30H3:change,noise,query_first,False,20,0.0015110015869140626,0.0032871246337890627,-0.0004119873046875,-0.00439453125,0.014373779296875,0.45,0.0,False,below_rule,-0.000299072265625,0.0035747814178466774
G2:L30H3:change,noise,query_first,True,20,0.0007753372192382812,0.004405021667480469,0.00067138671875,-0.010986328125,0.010528564453125,0.6,0.0,False,below_rule,-0.0016720151901245116,0.0031572437286376946
G2:L30H3:conditional,noise,query_first,False,20,-0.0019222259521484374,0.004345321655273437,-0.0018310546875,-0.01979827880859375,0.0107421875,0.6,0.0,False,below_rule,-0.004616546630859375,0.000573768615722653
G2:L30H3:conditional,noise,query_first,True,20,-0.00617523193359375,0.01002044677734375,-0.00341796875,-0.030517578125,0.02490234375,0.75,0.0,False,below_rule,-0.011502113342285156,-0.00074310302734375
G2:L6H24:change,noise,query_first,False,20,-0.010343313217163086,0.0700873851776123,0.004962921142578125,-0.167236328125,0.1279296875,0.45,0.2,False,below_rule,-0.04681474447250366,0.025704264640808074
G2:L6H24:change,noise,query_first,True,20,-0.004729843139648438,0.054168319702148436,-0.0068359375,-0.1243743896484375,0.197265625,0.6,0.25,False,below_rule,-0.036711692810058594,0.028885717391967766
G2:L6H24:conditional,noise,query_first,False,20,0.006982326507568359,0.3984663963317871,-0.0137939453125,-1.12890625,1.374420166015625,0.45,0.8,True,heterogeneous,-0.22723231792449952,0.2501990509033203
G2:L6H24:conditional,noise,query_first,True,20,-4.3487548828125e-05,0.18198318481445314,0.036865234375,-0.4720458984375,0.4676513671875,0.45,0.6,True,heterogeneous,-0.10854972839355469,0.10390052795410153
G2:L8H15:change,noise,query_first,False,20,-0.023163986206054688,0.05790443420410156,-0.027923583984375,-0.1294708251953125,0.1311492919921875,0.65,0.2,False,below_rule,-0.05103241920471192,0.006248607635498035
G2:L8H15:change,noise,query_first,True,20,-0.011552810668945312,0.06952018737792968,-0.0364990234375,-0.3043212890625,0.169677734375,0.6,0.15,False,below_rule,-0.05514789581298828,0.02819447517395019
G2:L8H15:conditional,noise,query_first,False,20,0.19010581970214843,0.3825084686279297,0.1536865234375,-0.5401153564453125,1.358154296875,0.7,0.9,True,coherent,-0.004599761962890625,0.3992822456359863
G2:L8H15:conditional,noise,query_first,True,20,0.5091964721679687,0.5091964721679687,0.41461181640625,0.0478515625,1.4219970703125,1.0,0.95,True,coherent,0.36472137451171877,0.6705752944946287
G2:L8H8:change,noise,query_first,False,20,0.0021331787109375,0.009149169921875,0.0006103515625,-0.0216064453125,0.040771484375,0.5,0.0,False,below_rule,-0.0031326675415039064,0.00805690765380857
G2:L8H8:change,noise,query_first,True,20,0.002231788635253906,0.008579444885253907,-6.103515625e-05,-0.016845703125,0.03106689453125,0.5,0.0,False,below_rule,-0.00294952392578125,0.007886753082275384
G2:L8H8:conditional,noise,query_first,False,20,-0.04412841796875,0.063592529296875,-0.031494140625,-0.18408203125,0.0828857421875,0.7,0.2,False,below_rule,-0.07462211608886718,-0.014465179443359389
G2:L8H8:conditional,noise,query_first,True,20,-0.031938934326171876,0.059339141845703124,-0.0361328125,-0.1468505859375,0.1260528564453125,0.65,0.2,False,below_rule,-0.059665069580078126,-0.0019168663024902695
G2:L9H17:change,noise,query_first,False,20,-0.004281234741210937,0.014974594116210938,0.0002899169921875,-0.03369140625,0.0242919921875,0.5,0.0,False,below_rule,-0.012430343627929687,0.00340423583984375
G2:L9H17:change,noise,query_first,True,20,0.005482101440429687,0.008356857299804687,0.00445556640625,-0.01312255859375,0.021484375,0.85,0.0,False,below_rule,0.001486501693725586,0.009472694396972653
