pair_id,config_id,direction,query_mother_mass,child_last_mass,entropy,head_output_norm
196/direct/base/0/order0,intact,noise,0.020125321578234434,6.751224282197654e-05,2.5874900629820017,0.5776586012459396
196/direct/base/0/order1,cec41ab38193f8498178,noise,0.014163390500470996,3.850630673696287e-05,2.473393270179244,0.6346933485777345
196/direct/base/0/order1,intact,noise,0.014727679546922445,4.127660577069037e-05,2.507680703075762,0.653555294995622
032/direct/base/0/order0,cec41ab38193f8498178,noise,0.8962164863478392,0.00017536555242259055,1.0977844925005258,8.541553213994701
032/direct/base/0/order0,intact,noise,0.9112333653029054,0.00021053524687886238,1.0085016135590534,8.76943465022801
032/direct/base/0/order1,cec41ab38193f8498178,noise,0.7825708324089646,9.820557170314714e-05,1.6972413147198808,6.816566139955373
032/direct/base/0/order1,intact,noise,0.7994114737957716,9.928465442499146e-05,1.6223382519860474,7.066815844288689
064/direct/base/0/order0,cec41ab38193f8498178,noise,0.004039583991470863,0.00020647377823479474,2.6153961022776144,3.3054533832910624
064/direct/base/0/order0,intact,noise,0.0035921503440476954,0.00020486535504460335,2.5981602938844497,3.2482612626432728
064/direct/base/0/order1,cec41ab38193f8498178,noise,0.006380473034369061,0.00027387525187805295,2.0752417790876114,6.412621164845218
064/direct/base/0/order1,intact,noise,0.006089383939979598,0.00026335264556109905,2.1101051219615767,6.241757471771918
098/direct/base/0/order0,cec41ab38193f8498178,noise,0.02545352838933468,0.00013674178626388311,3.2587665903830088,1.2267801932419455
098/direct/base/0/order0,intact,noise,0.026877532713115215,0.00016733663505874574,3.3302586742892197,1.2026835138432554
098/direct/base/0/order1,cec41ab38193f8498178,noise,0.017262479290366173,0.0001612343330634758,3.330082314824822,1.0297957093348253
098/direct/base/0/order1,intact,noise,0.018242893274873495,0.0001845623628469184,3.4074711482968327,1.0427685455022133
130/direct/base/0/order0,cec41ab38193f8498178,noise,0.018328256264794618,0.00020320276962593198,1.920487021619642,7.794853354157453
130/direct/base/0/order0,intact,noise,0.01757269655354321,0.00021820890833623707,1.8941046894809899,7.8470092444578325
130/direct/base/0/order1,cec41ab38193f8498178,noise,0.017815553990658373,0.00019828660879284143,2.3347635863507374,6.6704792040755025
130/direct/base/0/order1,intact,noise,0.01740798185346648,0.00020479317754507065,2.2909975038798587,6.834859084684562
162/direct/base/0/order0,cec41ab38193f8498178,noise,0.62096993252635,0.00032438518246635795,2.425753626016235,4.55434591883204
162/direct/base/0/order0,intact,noise,0.6409953059628606,0.0003757646190933883,2.4239585604968283,4.707631343456721
162/direct/base/0/order1,cec41ab38193f8498178,noise,0.5585579974576831,0.00011822606029454619,2.5789792541350236,4.091397669912347
162/direct/base/0/order1,intact,noise,0.5850515654310584,0.00013573509932029992,2.5746962338565895,4.29927535421971
186/direct/base/0/order0,cec41ab38193f8498178,noise,0.014231177134206519,0.0005048125749453902,2.2701418554880544,6.329064052173547
186/direct/base/0/order0,intact,noise,0.014159937243675813,0.0005148714408278465,2.2452677596655417,6.4625262175291756
186/direct/base/0/order1,cec41ab38193f8498178,noise,0.010457608179422095,0.0004801548784598708,2.2497158239882555,4.792087258703023
186/direct/base/0/order1,intact,noise,0.01073148794239387,0.0005109398043714464,2.233246129014352,5.011572610682161
